tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
14038,0.9,1.8,11.88,33.84,60.0,20.7,87
14039,0.9,1.8,11.88,33.84,60.0,20.7,87
14040,0.9,1.8,11.88,33.84,60.0,20.7,87
14041,0.9,1.8,11.88,33.84,60.0,20.7,87
14042,0.9,1.8,11.88,33.84,60.0,20.7,87
14043,0.9,1.8,11.88,33.84,60.0,20.7,87
14044,0.9,1.8,11.88,33.84,60.0,20.7,87
14045,0.9,1.8,11.88,33.84,60.0,20.7,87
14046,0.9,1.8,11.88,33.84,60.0,20.7,87
14047,0.9,1.8,11.88,33.84,60.0,20.7,87
14048,0.9,1.8,11.88,33.84,60.0,20.7,87
14049,0.9,1.8,11.88,33.84,60.0,20.7,87
14050,0.9,1.8,11.88,33.84,60.0,20.7,87
14051,0.9,1.8,11.88,33.84,60.0,20.7,87
14052,0.9,1.8,11.88,33.84,60.0,20.7,87
14053,0.9,1.8,11.88,33.84,60.0,20.7,87
14054,0.9,1.8,11.88,33.84,60.0,20.7,87
14055,0.9,1.8,11.88,33.84,60.0,20.7,87
14056,0.9,1.8,11.88,33.84,60.0,20.7,87
14057,0.9,1.8,11.88,33.84,60.0,20.7,87
14058,0.9,1.8,11.88,33.84,60.0,20.7,87
14059,0.9,1.8,11.88,33.84,60.0,20.7,87
14060,0.9,1.8,11.88,33.84,60.0,20.7,87
14061,0.9,1.8,11.88,33.84,60.0,20.7,87
14062,0.9,1.8,11.88,33.84,60.0,20.7,87
14063,0.9,1.8,11.88,33.84,60.0,20.7,87
14064,0.9,1.8,11.88,33.84,60.0,20.7,87
14065,0.9,1.8,11.88,33.84,60.0,20.7,87
14066,0.9,1.8,11.88,33.84,60.0,20.7,87
14067,0.9,1.8,11.88,33.84,60.0,20.7,87
14068,0.9,1.8,11.88,33.84,60.0,20.7,87
14069,0.9,1.8,11.88,33.84,60.0,20.7,87
14070,0.9,1.8,11.88,33.84,60.0,20.7,87
14071,0.9,1.8,11.88,33.84,60.0,20.7,87
14072,0.9,1.8,11.88,33.84,60.0,20.7,87
14073,0.9,1.8,11.88,33.84,60.0,20.7,87
14074,0.9,1.8,11.88,33.84,60.0,20.7,87
14075,0.9,1.8,11.88,33.84,60.0,20.7,87
14076,0.9,1.8,11.88,33.84,60.0,20.7,87
14077,0.9,1.8,11.88,33.84,60.0,20.7,87
14078,0.9,1.8,11.88,33.84,60.0,20.7,87
14079,0.9,1.8,11.88,33.84,60.0,20.7,87
14080,0.9,1.8,11.88,33.84,60.0,20.7,87
14081,0.9,1.8,11.88,33.84,60.0,20.7,87
14082,0.9,1.8,11.88,33.84,60.0,20.7,87
14083,0.9,1.8,11.88,33.84,60.0,20.7,87
14084,0.9,1.8,11.88,33.84,60.0,20.7,87
14085,0.9,1.8,11.88,33.84,60.0,20.7,87
14086,0.9,1.8,11.88,33.84,60.0,20.7,87
14087,0.9,1.8,11.88,33.84,60.0,20.7,87
14088,0.9,1.8,11.88,33.84,60.0,20.7,87
14089,0.9,1.8,11.88,33.84,60.0,20.7,87
14090,0.9,1.8,11.88,33.84,60.0,20.7,87
14091,0.9,1.8,11.88,33.84,60.0,20.7,87
14092,0.9,1.8,11.88,33.84,60.0,20.7,87
14093,0.9,1.8,11.88,33.84,60.0,20.7,87
14094,0.9,1.8,11.88,33.84,60.0,20.7,87
14095,0.9,1.8,11.88,33.84,60.0,20.7,87
14096,0.9,1.8,11.88,33.84,60.0,20.7,87
14097,0.9,1.8,11.88,33.84,60.0,20.7,87
14098,0.9,1.8,11.88,33.84,60.0,20.7,87
14099,0.9,1.8,11.88,33.84,60.0,20.7,87
14100,0.9,1.8,11.88,33.84,60.0,20.7,87
14101,0.9,1.8,11.88,33.84,60.0,20.7,87
14102,0.9,1.8,11.88,33.84,60.0,20.7,87
14103,0.9,1.8,11.88,33.84,60.0,20.7,87
14104,0.9,1.8,11.88,33.84,60.0,20.7,87
14105,0.9,1.8,11.88,33.84,60.0,20.7,87
14106,0.9,1.8,11.88,33.84,60.0,20.7,87
14107,0.9,1.8,11.88,33.84,60.0,20.7,87
14108,0.9,1.8,11.88,33.84,60.0,20.7,87
14109,0.9,1.8,11.88,33.84,60.0,20.7,87
14110,0.9,1.8,11.88,33.84,60.0,20.7,87
14111,0.9,1.8,11.88,33.84,60.0,20.7,87
14112,0.9,1.8,11.88,33.84,60.0,20.7,87
14113,0.9,1.8,11.88,33.84,60.0,20.7,87
14114,0.9,1.8,11.88,33.84,60.0,20.7,87
14115,0.9,1.8,11.88,33.84,60.0,20.7,87
14116,0.9,1.8,11.88,33.84,60.0,20.7,87
14117,0.9,1.8,11.88,33.84,60.0,20.7,87
14118,0.9,1.8,11.88,33.84,60.0,20.7,87
14119,0.9,1.8,11.88,33.84,60.0,20.7,87
14120,0.9,1.8,11.88,33.84,60.0,20.7,87
14121,0.9,1.8,11.88,33.84,60.0,20.7,87
14122,0.9,1.8,11.88,33.84,60.0,20.7,87
14123,0.9,1.8,11.88,33.84,60.0,20.7,87
14124,0.9,1.8,11.88,33.84,60.0,20.7,87
14125,0.9,1.8,11.88,33.84,60.0,20.7,87
14126,0.9,1.8,11.88,33.84,60.0,20.7,87
14127,0.9,1.8,11.88,33.84,60.0,20.7,87
14128,0.9,1.8,11.88,33.84,60.0,20.7,87
14129,0.9,1.8,11.88,33.84,60.0,20.7,87
14130,0.9,1.8,11.88,33.84,60.0,20.7,87
14131,0.9,1.8,11.88,33.84,60.0,20.7,87
14132,0.9,1.8,11.88,33.84,60.0,20.7,87
14133,0.9,1.8,11.88,33.84,60.0,20.7,87
14134,0.9,1.8,11.88,33.84,60.0,20.7,87
14135,0.9,1.8,11.88,33.84,60.0,20.7,87
14136,0.9,1.8,11.88,33.84,60.0,20.7,87
14137,0.9,1.8,11.88,33.84,60.0,20.7,87
14138,0.9,1.8,11.88,33.84,60.0,20.7,87
14139,0.9,1.8,11.88,33.84,60.0,20.7,87
14140,0.9,1.8,11.88,33.84,60.0,20.7,87
14141,0.9,1.8,11.88,33.84,60.0,20.7,87
14142,0.9,1.8,11.88,33.84,60.0,20.7,87
14143,0.9,1.8,11.88,33.84,60.0,20.7,87
14144,0.9,1.8,11.88,33.84,60.0,20.7,87
14145,0.9,1.8,11.88,33.84,60.0,20.7,87
14146,0.9,1.8,11.88,33.84,60.0,20.7,87
14147,0.9,1.8,11.88,33.84,60.0,20.7,87
14148,0.9,1.8,11.88,33.84,60.0,20.7,87
14149,0.9,1.8,11.88,33.84,60.0,20.7,87
14150,0.9,1.8,11.88,33.84,60.0,20.7,87
14151,0.9,1.8,11.88,33.84,60.0,20.7,87
14152,0.9,1.8,11.88,33.84,60.0,20.7,87
14153,0.9,1.8,11.88,33.84,60.0,20.7,87
14154,0.9,1.8,11.88,33.84,60.0,20.7,87
14155,0.9,1.8,11.88,33.84,60.0,20.7,87
14156,0.9,1.8,11.88,33.84,60.0,20.7,87
14157,0.9,1.8,11.88,33.84,60.0,20.7,87
14158,0.9,1.8,11.88,33.84,60.0,20.7,87
14159,0.9,1.8,11.88,33.84,60.0,20.7,87
14160,0.9,1.8,11.88,33.84,60.0,20.7,87
14161,0.9,1.8,11.88,33.84,60.0,20.7,87
14162,0.9,1.8,11.88,33.84,60.0,20.7,87
14163,0.9,1.8,11.88,33.84,60.0,20.7,87
14164,0.9,1.8,11.88,33.84,60.0,20.7,87
14165,0.9,1.8,11.88,33.84,60.0,20.7,87
14166,0.9,1.8,11.88,33.84,60.0,20.7,87
14167,0.9,1.8,11.88,33.84,60.0,20.7,87
14168,0.9,1.8,11.88,33.84,60.0,20.7,87
14169,0.9,1.8,11.88,33.84,60.0,20.7,87
14170,0.9,1.8,11.88,33.84,60.0,20.7,87
14171,0.9,1.8,11.88,33.84,60.0,20.7,87
14172,0.9,1.8,11.88,33.84,60.0,20.7,87
14173,0.9,1.8,11.88,33.84,60.0,20.7,87
14174,0.9,1.8,11.88,33.84,60.0,20.7,87
14175,0.9,1.8,11.88,33.84,60.0,20.7,87
14176,0.9,1.8,11.88,33.84,60.0,20.7,87
14177,0.9,1.8,11.88,33.84,60.0,20.7,87
14178,0.9,1.8,11.88,33.84,60.0,20.7,87
14179,0.9,1.8,11.88,33.84,60.0,20.7,87
14180,0.9,1.8,11.88,33.84,60.0,20.7,87
14181,0.9,1.8,11.88,33.84,60.0,20.7,87
14182,0.9,1.8,11.88,33.84,60.0,20.7,87
14183,0.9,1.8,11.88,33.84,60.0,20.7,87
14184,0.9,1.8,11.88,33.84,60.0,20.7,87
14185,0.9,1.8,11.88,33.84,60.0,20.7,87
14186,0.9,1.8,11.88,33.84,60.0,20.7,87
14187,0.9,1.8,11.88,33.84,60.0,20.7,87
14188,0.9,1.8,11.88,33.84,60.0,20.7,87
14189,0.9,1.8,11.88,33.84,60.0,20.7,87
14190,0.9,1.8,11.88,33.84,60.0,20.7,87
14191,0.9,1.8,11.88,33.84,60.0,20.7,87
14192,0.9,1.8,11.88,33.84,60.0,20.7,87
14193,0.9,1.8,11.88,33.84,60.0,20.7,87
14194,0.9,1.8,11.88,33.84,60.0,20.7,87
14195,0.9,1.8,11.88,33.84,60.0,20.7,87
14196,0.9,1.8,11.88,33.84,60.0,20.7,87
14197,0.9,1.8,11.88,33.84,60.0,20.7,87
14198,0.9,1.8,11.88,33.84,60.0,20.7,87
14199,0.9,1.8,11.88,33.84,60.0,20.7,87
14200,0.9,1.8,11.88,33.84,60.0,20.7,87
14201,0.9,1.8,11.88,33.84,60.0,20.7,87
14202,0.9,1.8,11.88,33.84,60.0,20.7,87
14203,0.9,1.8,11.88,33.84,60.0,20.7,87
14204,0.9,1.8,11.88,33.84,60.0,20.7,87
14205,0.9,1.8,11.88,33.84,60.0,20.7,87
14206,0.9,1.8,11.88,33.84,60.0,20.7,87
14207,0.9,1.8,11.88,33.84,60.0,20.7,87
14208,0.9,1.8,11.88,33.84,60.0,20.7,87
14209,0.9,1.8,11.88,33.84,60.0,20.7,87
14210,0.9,1.8,11.88,33.84,60.0,20.7,87
14211,0.9,1.8,11.88,33.84,60.0,20.7,87
14212,0.9,1.8,11.88,33.84,60.0,20.7,87
14213,0.9,1.8,11.88,33.84,60.0,20.7,87
14214,0.9,1.8,11.88,33.84,60.0,20.7,87
14215,0.9,1.8,11.88,33.84,60.0,20.7,87
14216,0.9,1.8,11.88,33.84,60.0,20.7,87
14217,0.9,1.8,11.88,33.84,60.0,20.7,87
14218,0.9,1.8,11.88,33.84,60.0,20.7,87
14219,0.9,1.8,11.88,33.84,60.0,20.7,87
14220,0.9,1.8,11.88,33.84,60.0,20.7,87
14221,0.9,1.8,11.88,33.84,60.0,20.7,87
14222,0.9,1.8,11.88,33.84,60.0,20.7,87
14223,0.9,1.8,11.88,33.84,60.0,20.7,87
14224,0.9,1.8,11.88,33.84,60.0,20.7,87
14225,0.9,1.8,11.88,33.84,60.0,20.7,87
14226,0.9,1.8,11.88,33.84,60.0,20.7,87
14227,0.9,1.8,11.88,33.84,60.0,20.7,87
14228,0.9,1.8,11.88,33.84,60.0,20.7,87
14229,0.9,1.8,11.88,33.84,60.0,20.7,87
14230,0.9,1.8,11.88,33.84,60.0,20.7,87
14231,0.9,1.8,11.88,33.84,60.0,20.7,87
14232,0.9,1.8,11.88,33.84,60.0,20.7,87
14233,0.9,1.8,11.88,33.84,60.0,20.7,87
14234,0.9,1.8,11.88,33.84,60.0,20.7,87
14235,0.9,1.8,11.88,33.84,60.0,20.7,87
14236,0.9,1.8,11.88,33.84,60.0,20.7,87
14237,0.9,1.8,11.88,33.84,60.0,20.7,87
14238,0.9,1.8,11.88,33.84,60.0,20.7,87
14239,0.9,1.8,11.88,33.84,60.0,20.7,87
14240,0.9,1.8,11.88,33.84,60.0,20.7,87
14241,0.9,1.8,11.88,33.84,60.0,20.7,87
14242,0.9,1.8,11.88,33.84,60.0,20.7,87
14243,0.9,1.8,11.88,33.84,60.0,20.7,87
14244,0.9,1.8,11.88,33.84,60.0,20.7,87
14245,0.9,1.8,11.88,33.84,60.0,20.7,87
14246,0.9,1.8,11.88,33.84,60.0,20.7,87
14247,0.9,1.8,11.88,33.84,60.0,20.7,87
14248,0.9,1.8,11.88,33.84,60.0,20.7,87
14249,0.9,1.8,11.88,33.84,60.0,20.7,87
14250,0.9,1.8,11.88,33.84,60.0,20.7,87
14251,0.9,1.8,11.88,33.84,60.0,20.7,87
14252,0.9,1.8,11.88,33.84,60.0,20.7,87
14253,0.9,1.8,11.88,33.84,60.0,20.7,87
14254,0.9,1.8,11.88,33.84,60.0,20.7,87
14255,0.9,1.8,11.88,33.84,60.0,20.7,87
14256,0.9,1.8,11.88,33.84,60.0,20.7,87
14257,0.9,1.8,11.88,33.84,60.0,20.7,87
14258,0.9,1.8,11.88,33.84,60.0,20.7,87
14259,0.9,1.8,11.88,33.84,60.0,20.7,87
14260,0.9,1.8,11.88,33.84,60.0,20.7,87
14261,0.9,1.8,11.88,33.84,60.0,20.7,87
14262,0.9,1.8,11.88,33.84,60.0,20.7,87
14263,0.9,1.8,11.88,33.84,60.0,20.7,87
14264,0.9,1.8,11.88,33.84,60.0,20.7,87
14265,0.9,1.8,11.88,33.84,60.0,20.7,87
14266,0.9,1.8,11.88,33.84,60.0,20.7,87
14267,0.9,1.8,11.88,33.84,60.0,20.7,87
14268,0.9,1.8,11.88,33.84,60.0,20.7,87
14269,0.9,1.8,11.88,33.84,60.0,20.7,87
14270,0.9,1.8,11.88,33.84,60.0,20.7,87
14271,0.9,1.8,11.88,33.84,60.0,20.7,87
14272,0.9,1.8,11.88,33.84,60.0,20.7,87
14273,0.9,1.8,11.88,33.84,60.0,20.7,87
14274,0.9,1.8,11.88,33.84,60.0,20.7,87
14275,0.9,1.8,11.88,33.84,60.0,20.7,87
14276,0.9,1.8,11.88,33.84,60.0,20.7,87
14277,0.9,1.8,11.88,33.84,60.0,20.7,87
14278,0.9,1.8,11.88,33.84,60.0,20.7,87
14279,0.9,1.8,11.88,33.84,60.0,20.7,87
14280,0.9,1.8,11.88,33.84,60.0,20.7,87
14281,0.9,1.8,11.88,33.84,60.0,20.7,87
14282,0.9,1.8,11.88,33.84,60.0,20.7,87
14283,0.9,1.8,11.88,33.84,60.0,20.7,87
14284,0.9,1.8,11.88,33.84,60.0,20.7,87
14285,0.9,1.8,11.88,33.84,60.0,20.7,87
14286,0.9,1.8,11.88,33.84,60.0,20.7,87
14287,0.9,1.8,11.88,33.84,60.0,20.7,87
14288,0.9,1.8,11.88,33.84,60.0,20.7,87
14289,0.9,1.8,11.88,33.84,60.0,20.7,87
14290,0.9,1.8,11.88,33.84,60.0,20.7,87
14291,0.9,1.8,11.88,33.84,60.0,20.7,87
14292,0.9,1.8,11.88,33.84,60.0,20.7,87
14293,0.9,1.8,11.88,33.84,60.0,20.7,87
14294,0.9,1.8,11.88,33.84,60.0,20.7,87
14295,0.9,1.8,11.88,33.84,60.0,20.7,87
14296,0.9,1.8,11.88,33.84,60.0,20.7,87
14297,0.9,1.8,11.88,33.84,60.0,20.7,87
14298,0.9,1.8,11.88,33.84,60.0,20.7,87
14299,0.9,1.8,11.88,33.84,60.0,20.7,87
14300,0.9,1.8,11.88,33.84,60.0,20.7,87
14301,0.9,1.8,11.88,33.84,60.0,20.7,87
14302,0.9,1.8,11.88,33.84,60.0,20.7,87
14303,0.9,1.8,11.88,33.84,60.0,20.7,87
14304,0.9,1.8,11.88,33.84,60.0,20.7,87
14305,0.9,1.8,11.88,33.84,60.0,20.7,87
14306,0.9,1.8,11.88,33.84,60.0,20.7,87
14307,0.9,1.8,11.88,33.84,60.0,20.7,87
14308,0.9,1.8,11.88,33.84,60.0,20.7,87
14309,0.9,1.8,11.88,33.84,60.0,20.7,87
14310,0.9,1.8,11.88,33.84,60.0,20.7,87
14311,0.9,1.8,11.88,33.84,60.0,20.7,87
14312,0.9,1.8,11.88,33.84,60.0,20.7,87
14313,0.9,1.8,11.88,33.84,60.0,20.7,87
14314,0.9,1.8,11.88,33.84,60.0,20.7,87
14315,0.9,1.8,11.88,33.84,60.0,20.7,87
14316,0.9,1.8,11.88,33.84,60.0,20.7,87
14317,0.9,1.8,11.88,33.84,60.0,20.7,87
14318,0.9,1.8,11.88,33.84,60.0,20.7,87
14319,0.9,1.8,11.88,33.84,60.0,20.7,87
14320,0.9,1.8,11.88,33.84,60.0,20.7,87
14321,0.9,1.8,11.88,33.84,60.0,20.7,87
14322,0.9,1.8,11.88,33.84,60.0,20.7,87
14323,0.9,1.8,11.88,33.84,60.0,20.7,87
14324,0.9,1.8,11.88,33.84,60.0,20.7,87
14325,0.9,1.8,11.88,33.84,60.0,20.7,87
14326,0.9,1.8,11.88,33.84,60.0,20.7,87
14327,0.9,1.8,11.88,33.84,60.0,20.7,87
14328,0.9,1.8,11.88,33.84,60.0,20.7,87
14329,0.9,1.8,11.88,33.84,60.0,20.7,87
14330,0.9,1.8,11.88,33.84,60.0,20.7,87
14331,0.9,1.8,11.88,33.84,60.0,20.7,87
14332,0.9,1.8,11.88,33.84,60.0,20.7,87
14333,0.9,1.8,11.88,33.84,60.0,20.7,87
14334,0.9,1.8,11.88,33.84,60.0,20.7,87
14335,0.9,1.8,11.88,33.84,60.0,20.7,87
14336,0.9,1.8,11.88,33.84,60.0,20.7,87
14337,0.9,1.8,11.88,33.84,60.0,20.7,87
14338,0.9,1.8,11.88,33.84,60.0,20.7,87
14339,0.9,1.8,11.88,33.84,60.0,20.7,87
14340,0.9,1.8,11.88,33.84,60.0,20.7,87
14341,0.9,1.8,11.88,33.84,60.0,20.7,87
14342,0.9,1.8,11.88,33.84,60.0,20.7,87
14343,0.9,1.8,11.88,33.84,60.0,20.7,87
14344,0.9,1.8,11.88,33.84,60.0,20.7,87
14345,0.9,1.8,11.88,33.84,60.0,20.7,87
14346,0.9,1.8,11.88,33.84,60.0,20.7,87
14347,0.9,1.8,11.88,33.84,60.0,20.7,87
14348,0.9,1.8,11.88,33.84,60.0,20.7,87
14349,0.9,1.8,11.88,33.84,60.0,20.7,87
14350,0.9,1.8,11.88,33.84,60.0,20.7,87
14351,0.9,1.8,11.88,33.84,60.0,20.7,87
14352,0.9,1.8,11.88,33.84,60.0,20.7,87
14353,0.9,1.8,11.88,33.84,60.0,20.7,87
14354,0.9,1.8,11.88,33.84,60.0,20.7,87
14355,0.9,1.8,11.88,33.84,60.0,20.7,87
14356,0.9,1.8,11.88,33.84,60.0,20.7,87
14357,0.9,1.8,11.88,33.84,60.0,20.7,87
14358,0.9,1.8,11.88,33.84,60.0,20.7,87
14359,0.9,1.8,11.88,33.84,60.0,20.7,87
14360,0.9,1.8,11.88,33.84,60.0,20.7,87
14361,0.9,1.8,11.88,33.84,60.0,20.7,87
14362,0.9,1.8,11.88,33.84,60.0,20.7,87
14363,0.9,1.8,11.88,33.84,60.0,20.7,87
14364,0.9,1.8,11.88,33.84,60.0,20.7,87
14365,0.9,1.8,11.88,33.84,60.0,20.7,87
14366,0.9,1.8,11.88,33.84,60.0,20.7,87
14367,0.9,1.8,11.88,33.84,60.0,20.7,87
14368,0.9,1.8,11.88,33.84,60.0,20.7,87
14369,0.9,1.8,11.88,33.84,60.0,20.7,87
14370,0.9,1.8,11.88,33.84,60.0,20.7,87
14371,0.9,1.8,11.88,33.84,60.0,20.7,87
14372,0.9,1.8,11.88,33.84,60.0,20.7,87
14373,0.9,1.8,11.88,33.84,60.0,20.7,87
14374,0.9,1.8,11.88,33.84,60.0,20.7,87
14375,0.9,1.8,11.88,33.84,60.0,20.7,87
14376,0.9,1.8,11.88,33.84,60.0,20.7,87
14377,0.9,1.8,11.88,33.84,60.0,20.7,87
14378,0.9,1.8,11.88,33.84,60.0,20.7,87
14379,0.9,1.8,11.88,33.84,60.0,20.7,87
14380,0.9,1.8,11.88,33.84,60.0,20.7,87
14381,0.9,1.8,11.88,33.84,60.0,20.7,87
14382,0.9,1.8,11.88,33.84,60.0,20.7,87
14383,0.9,1.8,11.88,33.84,60.0,20.7,87
14384,0.9,1.8,11.88,33.84,60.0,20.7,87
14385,0.9,1.8,11.88,33.84,60.0,20.7,87
14386,0.9,1.8,11.88,33.84,60.0,20.7,87
14387,0.9,1.8,11.88,33.84,60.0,20.7,87
14388,0.9,1.8,11.88,33.84,60.0,20.7,87
14389,0.9,1.8,11.88,33.84,60.0,20.7,87
14390,0.9,1.8,11.88,33.84,60.0,20.7,87
14391,0.9,1.8,11.88,33.84,60.0,20.7,87
14392,0.9,1.8,11.88,33.84,60.0,20.7,87
14393,0.9,1.8,11.88,33.84,60.0,20.7,87
14394,0.9,1.8,11.88,33.84,60.0,20.7,87
14395,0.9,1.8,11.88,33.84,60.0,20.7,87
14396,0.9,1.8,11.88,33.84,60.0,20.7,87
14397,0.9,1.8,11.88,33.84,60.0,20.7,87
14398,0.9,1.8,11.88,33.84,60.0,20.7,87
14399,0.9,1.8,11.88,33.84,60.0,20.7,87
14400,0.9,1.8,11.88,33.84,60.0,20.7,87
14401,0.9,1.8,11.88,33.84,60.0,20.7,87
14402,0.9,1.8,11.88,33.84,60.0,20.7,87
14403,0.9,1.8,11.88,33.84,60.0,20.7,87
14404,0.9,1.8,11.88,33.84,60.0,20.7,87
14405,0.9,1.8,11.88,33.84,60.0,20.7,87
14406,0.9,1.8,11.88,33.84,60.0,20.7,87
14407,0.9,1.8,11.88,33.84,60.0,20.7,87
14408,0.9,1.8,11.88,33.84,60.0,20.7,87
14409,0.9,1.8,11.88,33.84,60.0,20.7,87
14410,0.9,1.8,11.88,33.84,60.0,20.7,87
14411,0.9,1.8,11.88,33.84,60.0,20.7,87
14412,0.9,1.8,11.88,33.84,60.0,20.7,87
14413,0.9,1.8,11.88,33.84,60.0,20.7,87
14414,0.9,1.8,11.88,33.84,60.0,20.7,87
14415,0.9,1.8,11.88,33.84,60.0,20.7,87
14416,0.9,1.8,11.88,33.84,60.0,20.7,87
14417,0.9,1.8,11.88,33.84,60.0,20.7,87
14418,0.9,1.8,11.88,33.84,60.0,20.7,87
14419,0.9,1.8,11.88,33.84,60.0,20.7,87
14420,0.9,1.8,11.88,33.84,60.0,20.7,87
14421,0.9,1.8,11.88,33.84,60.0,20.7,87
14422,0.9,1.8,11.88,33.84,60.0,20.7,87
14423,0.9,1.8,11.88,33.84,60.0,20.7,87
14424,0.9,1.8,11.88,33.84,60.0,20.7,87
14425,0.9,1.8,11.88,33.84,60.0,20.7,87
14426,0.9,1.8,11.88,33.84,60.0,20.7,87
14427,0.9,1.8,11.88,33.84,60.0,20.7,87
14428,0.9,1.8,11.88,33.84,60.0,20.7,87
14429,0.9,1.8,11.88,33.84,60.0,20.7,87
14430,0.9,1.8,11.88,33.84,60.0,20.7,87
14431,0.9,1.8,11.88,33.84,60.0,20.7,87
14432,0.9,1.8,11.88,33.84,60.0,20.7,87
14433,0.9,1.8,11.88,33.84,60.0,20.7,87
14434,0.9,1.8,11.88,33.84,60.0,20.7,87
14435,0.9,1.8,11.88,33.84,60.0,20.7,87
14436,0.9,1.8,11.88,33.84,60.0,20.7,87
14437,0.9,1.8,11.88,33.84,60.0,20.7,87
14438,0.9,1.8,11.88,33.84,60.0,20.7,87
14439,0.9,1.8,11.88,33.84,60.0,20.7,87
14440,0.9,1.8,11.88,33.84,60.0,20.7,87
14441,0.9,1.8,11.88,33.84,60.0,20.7,87
14442,0.9,1.8,11.88,33.84,60.0,20.7,87
14443,0.9,1.8,11.88,33.84,60.0,20.7,87
14444,0.9,1.8,11.88,33.84,60.0,20.7,87
14445,0.9,1.8,11.88,33.84,60.0,20.7,87
14446,0.9,1.8,11.88,33.84,60.0,20.7,87
14447,0.9,1.8,11.88,33.84,60.0,20.7,87
14448,0.9,1.8,11.88,33.84,60.0,20.7,87
14449,0.9,1.8,11.88,33.84,60.0,20.7,87
14450,0.9,1.8,11.88,33.84,60.0,20.7,87
14451,0.9,1.8,11.88,33.84,60.0,20.7,87
14452,0.9,1.8,11.88,33.84,60.0,20.7,87
14453,0.9,1.8,11.88,33.84,60.0,20.7,87
14454,0.9,1.8,11.88,33.84,60.0,20.7,87
14455,0.9,1.8,11.88,33.84,60.0,20.7,87
14456,0.9,1.8,11.88,33.84,60.0,20.7,87
14457,0.9,1.8,11.88,33.84,60.0,20.7,87
14458,0.9,1.8,11.88,33.84,60.0,20.7,87
14459,0.9,1.8,11.88,33.84,60.0,20.7,87
14460,0.9,1.8,11.88,33.84,60.0,20.7,87
14461,0.9,1.8,11.88,33.84,60.0,20.7,87
14462,0.9,1.8,11.88,33.84,60.0,20.7,87
14463,0.9,1.8,11.88,33.84,60.0,20.7,87
14464,0.9,1.8,11.88,33.84,60.0,20.7,87
14465,0.9,1.8,11.88,33.84,60.0,20.7,87
14466,0.9,1.8,11.88,33.84,60.0,20.7,87
14467,0.9,1.8,11.88,33.84,60.0,20.7,87
14468,0.9,1.8,11.88,33.84,60.0,20.7,87
14469,0.9,1.8,11.88,33.84,60.0,20.7,87
14470,0.9,1.8,11.88,33.84,60.0,20.7,87
14471,0.9,1.8,11.88,33.84,60.0,20.7,87
14472,0.9,1.8,11.88,33.84,60.0,20.7,87
14473,0.9,1.8,11.88,33.84,60.0,20.7,87
14474,0.9,1.8,11.88,33.84,60.0,20.7,87
14475,0.9,1.8,11.88,33.84,60.0,20.7,87
14476,0.9,1.8,11.88,33.84,60.0,20.7,87
14477,0.9,1.8,11.88,33.84,60.0,20.7,87
14478,0.9,1.8,11.88,33.84,60.0,20.7,87
14479,0.9,1.8,11.88,33.84,60.0,20.7,87
14480,0.9,1.8,11.88,33.84,60.0,20.7,87
14481,0.9,1.8,11.88,33.84,60.0,20.7,87
14482,0.9,1.8,11.88,33.84,60.0,20.7,87
14483,0.9,1.8,11.88,33.84,60.0,20.7,87
14484,0.9,1.8,11.88,33.84,60.0,20.7,87
14485,0.9,1.8,11.88,33.84,60.0,20.7,87
14486,0.9,1.8,11.88,33.84,60.0,20.7,87
14487,0.9,1.8,11.88,33.84,60.0,20.7,87
14488,0.9,1.8,11.88,33.84,60.0,20.7,87
14489,0.9,1.8,11.88,33.84,60.0,20.7,87
14490,0.9,1.8,11.88,33.84,60.0,20.7,87
14491,0.9,1.8,11.88,33.84,60.0,20.7,87
14492,0.9,1.8,11.88,33.84,60.0,20.7,87
14493,0.9,1.8,11.88,33.84,60.0,20.7,87
14494,0.9,1.8,11.88,33.84,60.0,20.7,87
14495,0.9,1.8,11.88,33.84,60.0,20.7,87
14496,0.9,1.8,11.88,33.84,60.0,20.7,87
14497,0.9,1.8,11.88,33.84,60.0,20.7,87
14498,0.9,1.8,11.88,33.84,60.0,20.7,87
14499,0.9,1.8,11.88,33.84,60.0,20.7,87
14500,0.9,1.8,11.88,33.84,60.0,20.7,87
14501,0.9,1.8,11.88,33.84,60.0,20.7,87
14502,0.9,1.8,11.88,33.84,60.0,20.7,87
14503,0.9,1.8,11.88,33.84,60.0,20.7,87
14504,0.9,1.8,11.88,33.84,60.0,20.7,87
14505,0.9,1.8,11.88,33.84,60.0,20.7,87
14506,0.9,1.8,11.88,33.84,60.0,20.7,87
14507,0.9,1.8,11.88,33.84,60.0,20.7,87
14508,0.9,1.8,11.88,33.84,60.0,20.7,87
14509,0.9,1.8,11.88,33.84,60.0,20.7,87
14510,0.9,1.8,11.88,33.84,60.0,20.7,87
14511,0.9,1.8,11.88,33.84,60.0,20.7,87
14512,0.9,1.8,11.88,33.84,60.0,20.7,87
14513,0.9,1.8,11.88,33.84,60.0,20.7,87
14514,0.9,1.8,11.88,33.84,60.0,20.7,87
14515,0.9,1.8,11.88,33.84,60.0,20.7,87
14516,0.9,1.8,11.88,33.84,60.0,20.7,87
14517,0.9,1.8,11.88,33.84,60.0,20.7,87
14518,0.9,1.8,11.88,33.84,60.0,20.7,87
