tick,Elec_x,Iron_steel
1458,198.1,0
1459,197.3,0
1460,197.4,0
1461,195.7,0
1462,195.9,0
1463,195.2,0
1464,196.4,0
1465,197.6,0
1466,200.8,0
1467,203.3,0
1468,207.2,0
1469,210.3,0
1470,213.8,126.451.979
1471,217.6,6.467.733.926
1472,222.9,1.049.710.915
1473,225.5,157.714.098
1474,229,192.938.379
1475,232,1.961.919.543
1476,237.2,2.238.245.597
1477,240.7,2.319.835.604
1478,243.6,237.203.407
1479,246.2,2.299.876.697
1480,248,2.297.575.499
1481,249.1,2.356.381.365
1482,251,2.389.782.915
1483,251.7,2.265.290.372
1484,251.6,2.303.795.569
1485,252.4,233.544.274
1486,253.5,2.395.684.007
1487,252.8,2.494.886.154
1488,251.9,252.507.514
1489,252.6,2.612.270.046
1490,252.8,2.554.671.739
1491,251.1,2.515.323.528
1492,249.6,2.596.867.967
1493,246.5,2.550.342.752
1494,245.1,2.464.560.464
1495,242.2,2.253.647.676
1496,242.2,2.307.782.794
1497,240.3,2.117.147.891
1498,238.5,1.787.552.517
1499,237.5,1.670.920.502
1500,238.7,1.447.111.891
1501,238.7,1.115.898.843
1502,238.7,6.984.933.912
1503,236.9,3.013.886.088
1504,238.7,0
1505,239.3,0
1506,242.7,0
1507,246.6,0
1508,252.9,0
1509,257.3,0
1510,260.9,0
1511,261.9,0
1512,262.9,0
1513,262.3,0
1514,262.2,0
1515,260.2,0
1516,257.6,0
1517,254.2,0
1518,251.7,0
1519,248.3,0
1520,245,0
1521,238.1,0
1522,234.7,0
1523,231.5,0
1524,230.1,0
1525,229,0
1526,227.1,0
1527,225.6,0
1528,229,0
1529,226.8,0
1530,224.5,0
1531,221.9,0
1532,217.7,0
1533,214.9,0
1534,212.4,0
1535,209.2,0
1536,205.7,0
1537,202.5,0
1538,200,0
1539,197.4,0
1540,195.7,0
1541,193.7,0
1542,192.8,0
1543,191.8,0
1544,190.4,0
1545,188.5,0
1546,188.5,0
1547,188.8,0
1548,187,0
1549,186,0
1550,184.8,0
1551,185.7,0
1552,185.3,0
1553,183.9,0
1554,184.7,0
1555,184.2,0
1556,183.7,0
1557,182.4,0
1558,182,0
1559,179.4,0
1560,176.6,0
1561,175.2,0
1562,176.8,0
1563,178.1,0
1564,180.5,0
1565,182.2,0
1566,185.6,0
1567,189,7.082.450.033
1568,193.4,1.016.195.445
1569,195,1.518.768.013
1570,199.7,1.805.665.908
1571,203.1,2.023.391.154
1572,208.5,2.087.414.588
1573,211.1,2.187.528.101
1574,214.6,2.248.407.324
1575,217,2.303.863.922
1576,221.2,2.180.692.859
1577,223.3,2.280.806.371
1578,226.3,2.231.774.901
1579,228.9,2.243.235.324
1580,231.8,2.359.616.713
1581,235.1,2.414.913.822
1582,237.2,2.325.827.833
1583,237.1,235.982.177
1584,236.2,2.439.361.204
1585,235.9,2.555.378.047
1586,234.6,2.539.588.638
1587,232.1,2.544.236.602
1588,229.7,2.530.497.766
1589,227,2.486.296.533
1590,224.8,238.568.177
1591,222.2,2.391.332.236
1592,221.2,2.284.406.266
1593,220.9,2.089.260.103
1594,219.2,1.817.582.014
1595,217.4,1.714.301.505
1596,218.6,1.403.730.888
1597,217.9,1.060.396.677
1598,217.8,6.613.552.424
1599,217.3,4.403.490.809
1600,218,8.749.109.901
1601,219.4,0
1602,222.5,0
1603,227.6,0
1604,234.3,0
1605,241.1,0
1606,245.8,0
1607,249,0
1608,250.4,0
1609,251.1,0
1610,251.5,0
1611,250.5,0
1612,248.7,0
1613,247.2,0
1614,245.8,0
1615,242.3,0
1616,240.3,0
1617,235.9,0
1618,231.8,0
1619,229.6,0
1620,229.4,0
1621,228.6,0
1622,227.3,0
1623,227.3,0
1624,233.5,0
1625,232.4,0
1626,229.5,0
1627,225.9,0
1628,223.6,0
1629,220.6,0
1630,218.2,0
1631,215.3,0
1632,212.7,0
1633,210.7,0
1634,210,0
1635,208,0
1636,206.2,0
1637,205.2,0
1638,203.9,0
1639,203,0
1640,201.3,0
1641,201.5,0
1642,201.6,0
1643,201,0
1644,201.8,0
1645,202.2,0
1646,202.3,0
1647,201.9,0
1648,205.7,0
1649,206.5,0
1650,208.9,0
1651,212.3,0
1652,217.4,0
1653,220.9,0
1654,227.8,0
1655,234.2,0
1656,245.6,0
1657,257.8,0
1658,269,0
1659,277.2,0
1660,285.1,0
1661,289.5,0
1662,294.5,0
1663,297.6,0
1664,300.4,0
1665,302.6,0
1666,302.8,0
1667,302.6,0
1668,300.4,0
1669,301.3,0
1670,302.4,0
1671,303.9,0
1672,304.2,0
1673,305.9,0
1674,305.2,0
1675,305.6,0
1676,306.2,0
1677,306.8,0
1678,306.1,0
1679,306.1,0
1680,303.3,0
1681,301.9,0
1682,301.1,0
1683,300.9,0
1684,302.3,0
1685,301.4,0
1686,298.4,0
1687,296.3,0
1688,296.2,0
1689,295.6,0
1690,295.2,0
1691,295.4,0
1692,295.8,0
1693,294.1,0
1694,292.9,0
1695,292,0
1696,291.1,0
1697,292.1,0
1698,294,0
1699,298.2,0
1700,303.3,0
1701,309.4,0
1702,312.2,0
1703,313.9,0
1704,312.4,0
1705,311.8,0
1706,312.3,0
1707,312.5,0
1708,310.7,0
1709,307.6,0
1710,305.8,0
1711,303.7,0
1712,298.5,0
1713,293.2,0
1714,287.8,0
1715,284.8,0
1716,282.4,0
1717,279.7,0
1718,275.3,0
1719,272.3,0
1720,272.8,0
1721,270.1,0
1722,265.3,0
1723,261.5,0
1724,257.4,0
1725,253.3,0
1726,248.8,0
1727,245.2,0
1728,242.3,0
1729,239.1,0
1730,235.9,0
1731,233.8,0
1732,232,0
1733,230.6,0
1734,229.2,0
1735,228.2,0
1736,227.5,0
1737,226.1,0
1738,224.9,0
1739,224.3,0
1740,224.5,0
1741,224,0
1742,222.9,0
1743,223.4,0
1744,225.7,0
1745,226.5,0
1746,228.1,0
1747,230.6,0
1748,236.1,0
1749,238.8,0
1750,243.7,0
1751,248.5,0
1752,257.5,0
1753,267.7,0
1754,276.5,0
1755,284.7,0
1756,293.7,0
1757,298.8,0
1758,302.9,0
1759,305.9,0
1760,307.8,0
1761,308.1,0
1762,308.2,0
1763,308.3,0
1764,307.2,0
1765,307.7,0
1766,308.7,0
1767,309.2,0
1768,310.1,0
1769,310.7,0
1770,310.7,0
1771,312.3,0
1772,312.1,0
1773,312.4,0
1774,311.7,0
1775,310,0
1776,309.3,0
1777,308.1,0
1778,306.9,0
1779,306.6,0
1780,307.7,0
1781,305.1,0
1782,303.3,0
1783,301.3,0
1784,301.7,0
1785,302.7,0
1786,302.7,0
1787,302,0
1788,302.3,0
1789,301,0
1790,299.3,0
1791,298.4,0
1792,298,0
1793,297.2,0
1794,299.5,0
1795,301.9,0
1796,306.7,0
1797,312.9,0
1798,314.9,0
1799,315.7,0
1800,314.1,0
1801,313.8,0
1802,314.1,0
1803,313.3,0
1804,311.1,0
1805,308.6,0
1806,305.5,0
1807,302.8,0
1808,297.4,0
1809,292.2,0
1810,288,0
1811,283.4,0
1812,280.2,0
1813,278.3,0
1814,275.5,0
1815,271.5,0
1816,272.6,0
1817,269.5,0
1818,265,0
1819,261.2,0
1820,255.6,0
1821,251.6,0
1822,248.2,0
1823,244.1,0
1824,240.8,0
1825,237.9,0
1826,235,0
1827,233,0
1828,228.9,0
1829,227.3,0
1830,226.9,0
1831,224.3,0
1832,222.2,0
1833,222,0
1834,222.2,0
1835,221,0
1836,221,0
1837,220.7,0
1838,222.5,0
1839,222.6,0
1840,223.4,0
1841,224.9,0
1842,227.5,0
1843,228.7,0
1844,233.6,0
1845,234.9,0
1846,238.6,0
1847,244.6,0
1848,256,0
1849,266.1,0
1850,274.5,0
1851,284.2,0
1852,292.9,0
1853,298.1,0
1854,301.7,0
1855,305.3,5.290.705.235
1856,308,1.186.734.735
1857,308.4,1.450.096.614
1858,308.9,1.919.563.826
1859,309.2,1.970.919.278
1860,307.5,2.186.821.792
1861,307.8,2.317.010.371
1862,309.3,2.377.912.378
1863,310.2,2.305.937.278
1864,309.9,2.260.300.645
1865,310.3,230.682.586
1866,310.5,2.306.005.631
1867,312,2.175.976.542
1868,311.8,2.379.530.052
1869,311.7,2.180.282.744
1870,311.9,230.616.512
1871,311.2,2.367.363.321
1872,309.8,2.597.414.786
1873,307.1,2.531.386.347
1874,307.8,2.641.023.631
1875,307.5,2.615.687.667
1876,308.3,2.568.797.906
1877,306.8,249.420.263
1878,304.5,2.524.118.206
1879,302.2,2.357.110.458
1880,300.4,2.259.685.473
1881,299.8,2.079.827.469
1882,299.9,1.833.120.797
1883,299.1,1.631.321.666
1884,299.3,1.272.129.693
1885,298.8,9.462.709.177
1886,296.5,8.823.158.357
1887,295.1,3.602.628.275
1888,295.4,2.604.227.244
1889,296,0
1890,297.1,0
1891,301.1,0
1892,304.5,0
1893,310,0
1894,312.8,0
1895,314.1,0
1896,313.5,0
1897,311.3,0
1898,311.5,0
1899,310.8,0
1900,308.8,0
1901,306.4,0
1902,303.8,0
1903,301.2,0
1904,295.6,0
1905,288.4,0
1906,282.4,0
1907,277.9,0
1908,276.8,0
1909,273.4,0
1910,269.7,0
1911,267.7,0
1912,267.7,0
1913,262.4,0
1914,258.5,0
1915,254.9,0
1916,249.5,0
1917,245.1,0
1918,241.7,0
1919,238.5,0
1920,235.8,0
1921,233.1,0
1922,230.5,0
1923,227.6,0
1924,224.8,0
1925,223,0
1926,222.3,0
1927,220.3,0
1928,218.3,0
1929,217.8,0
1930,217.6,0
1931,217.2,0
1932,218,0
1933,216.9,0
1934,217.5,0
1935,217.6,0
1936,218.9,0
1937,218.9,0
1938,222.7,0
1939,224.5,0
1940,228.3,0
1941,231.7,0
1942,236,0
1943,241.9,0
1944,252.3,0
1945,262.2,0
1946,272,0
1947,281,0
1948,289.4,0
1949,295.2,0
1950,299.6,1.323.530.714
1951,302.4,5.394.145.232
1952,303.7,10.803.328
1953,304.5,1.446.701.777
1954,303.9,1.787.917.063
1955,303.8,1.906.918.628
1956,301.7,2.206.051.607
1957,301.8,2.306.073.983
1958,303.1,2.261.553.773
1959,304.3,2.337.516.097
1960,306.1,2.285.454.336
1961,306.5,2.233.757.122
1962,307.2,217.893.848
1963,308.6,2.270.735.781
1964,307.7,2.331.364.379
1965,308.3,224.189.106
1966,309,241.495.939
1967,307.2,2.383.836.254
1968,305.6,2.541.980.973
1969,305.2,2.597.893.253
1970,305.8,2.551.094.629
1971,305.4,2.509.559.141
1972,306,2.557.496.972
1973,305.2,2.524.938.436
1974,303.1,2.455.173.398
1975,300.5,239.388.406
1976,300.7,2.179.849.846
1977,299.5,2.107.806.394
1978,298.9,1.958.866.468
1979,297.4,1.669.462.317
1980,298.3,1.313.756.318
1981,296.3,1.066.890.157
1982,295.9,7.755.265.698
1983,295.6,5.484.598.269
1984,293.5,1.664.153.612
1985,293.7,0
1986,294.8,0
1987,298.1,0
1988,302,0
1989,307.9,0
1990,311.7,0
1991,313.6,0
1992,311.7,0
1993,310.7,0
1994,310.8,0
1995,310.8,0
1996,310,0
1997,307.2,0
1998,304.7,0
1999,302.1,0
2000,296.6,0
2001,291,0
2002,287.2,0
2003,282.5,0
2004,279.8,0
2005,277.3,0
2006,273.6,0
2007,270.9,0
2008,271.3,0
2009,268.5,0
2010,262.8,0
2011,259.2,0
2012,255,0
2013,251.2,0
2014,247.9,0
2015,244.4,0
2016,241.1,0
2017,237.6,0
2018,236.6,0
2019,234.5,0
2020,232.2,0
2021,229.8,0
2022,228.3,0
2023,227.1,0
2024,224.3,0
2025,223.7,0
2026,223.1,0
2027,222.8,0
2028,222.5,0
2029,222.7,0
2030,223,0
2031,223.4,0
2032,224.3,0
2033,225.4,0
2034,227.3,0
2035,228.8,0
2036,233.2,0
2037,234.8,0
2038,239.4,0
2039,245.6,0
2040,254.8,0
2041,264.9,0
2042,273.6,0
2043,282.9,0
2044,291.9,0
2045,297.8,0
2046,301.4,6.060.581.338
2047,304.7,6.757.548.192
2048,306.8,1.127.313.697
2049,308,1.534.557.422
2050,307.1,1.754.675.002
2051,307.3,2.072.058.077
2052,306.1,2.192.540.612
2053,308.6,2.286.206.213
2054,308.6,2.322.911.463
2055,308.8,2.390.489.223
2056,308.7,2.394.043.549
2057,309,23.432.577
2058,308.9,2.222.638.461
2059,308.5,2.331.501.084
2060,307.8,2.299.421.014
2061,308.4,2.357.497.788
2062,309.6,2.300.377.948
2063,307.5,231.304.593
2064,305.4,2.375.406.122
2065,303.2,2.499.511.335
2066,301.8,249.420.263
2067,300,2.583.493.676
2068,299.4,259.996.661
2069,296.6,2.551.755.369
2070,293.9,2.350.571.409
2071,291.5,2.391.787.919
2072,290.6,2.311.564.961
2073,290.5,1.935.148.178
2074,289.3,1.926.695.262
2075,288.4,1.748.751.126
2076,288.5,1.477.938.833
2077,286.6,1.104.689.046
2078,285.9,7.610.814.248
2079,284.5,3.623.589.684
2080,284.5,1.306.442.609
2081,284.9,0
2082,286,0
2083,289.4,0
2084,295.1,0
2085,301.4,0
2086,305.8,0
2087,306.6,0
2088,306.1,0
2089,305.6,0
2090,305.4,0
2091,303.8,0
2092,301.9,0
2093,298.2,0
2094,295,0
2095,293.6,0
2096,287.6,0
2097,282.9,0
2098,277.2,0
2099,272.3,0
2100,270,0
2101,268.8,0
2102,265.1,0
2103,262.5,0
2104,264.9,0
2105,262.9,0
2106,259.4,0
2107,257.4,0
2108,253.2,0
2109,249.6,0
2110,246.1,0
2111,243,0
2112,238.9,0
2113,235.6,0
2114,233.4,0
2115,230,0
2116,226.3,0
2117,224,0
2118,221.4,0
2119,220.3,0
2120,215.8,0
2121,214,0
2122,212.8,0
2123,212.3,0
2124,211,0
2125,209.4,0
2126,208.7,0
2127,207.9,0
2128,207.5,0
2129,206.9,0
2130,206.1,0
2131,206.3,0
2132,205.7,0
2133,204.6,0
2134,202.6,0
2135,202.9,0
2136,202.5,0
2137,204.4,0
2138,206.1,0
2139,208.9,0
2140,213.4,0
2141,217.3,0
2142,221.1,154.681.529
2143,226.3,5.800.158.613
2144,231.5,1.014.942.317
2145,234.5,1.691.403.444
2146,238.3,1.835.239.722
2147,241.4,2.107.305.143
2148,246.4,2.302.542.441
2149,250,2.358.864.836
2150,253.2,2.269.961.121
2151,255.3,2.301.357.666
2152,258.7,2.186.274.973
2153,259.4,2.308.922.001
2154,261.1,2.273.629.367
2155,262.4,2.330.293.524
2156,261.8,2.326.351.868
2157,263.5,2.368.775.937
2158,265.2,2.350.776.467
2159,263.1,2.454.535.442
2160,262.1,2.420.085.822
2161,261.1,2.442.186.438
2162,259.5,2.564.560.056
2163,258.6,2.597.551.491
2164,256,2.689.326.008
2165,252.1,2.590.328.918
2166,248.8,2.465.950.296
2167,246.7,229.978.556
2168,245,2.294.089.525
2169,244.2,1.961.873.975
2170,242.9,1.923.756.108
2171,242.2,1.701.132.272
2172,241.6,1.418.289.954
2173,240.4,8.805.842.411
2174,239.6,7.639.750.107
2175,238.6,384.368.448
2176,239.6,1.651.394.494
2177,240.7,0
2178,244,0
2179,247.4,0
2180,253.4,0
2181,258.9,0
2182,263,0
2183,264.7,0
2184,264.5,0
2185,263.8,0
2186,262.1,0
2187,259,0
2188,257.4,0
2189,254.5,0
2190,252,0
2191,248.4,0
2192,243.9,0
2193,238.6,0
2194,233.5,0
2195,231.5,0
2196,228.8,0
2197,227,0
2198,225.6,0
2199,223.2,0
2200,226.4,0
2201,223.9,0
2202,221.1,0
2203,218,0
2204,214.4,0
2205,211.2,0
2206,208.8,0
2207,204.9,0
2208,202.3,0
2209,198,0
2210,195.4,0
2211,193.4,0
2212,191.3,0
2213,188.5,0
2214,186.9,0
2215,185.7,0
2216,185.1,0
2217,183.6,0
2218,182.1,0
2219,182,0
2220,182.1,0
2221,180.8,0
2222,181.1,0
2223,181,0
2224,180.9,0
2225,181.4,0
2226,181.8,0
2227,181.3,0
2228,181.7,0
2229,180.1,0
2230,178.9,0
2231,177.1,0
2232,174.6,0
2233,173.8,0
2234,175.4,0
2235,176.6,0
2236,178.5,0
2237,181.9,0
2238,184.6,2.125.760.296
2239,187.5,6.626.311.543
2240,191.5,1.046.065.453
2241,195.3,1.431.687.028
2242,199.1,1.799.377.486
2243,203,207.157.961
2244,207.8,2.121.841.424
2245,210.4,2.244.898.566
2246,213.7,2.231.660.981
2247,216.8,2.257.179.218
2248,219.4,2.380.418.633
2249,221.6,2.345.012.079
2250,223.5,2.217.808.223
2251,226.9,22.665.435
2252,230,2.164.561.687
2253,234.3,2.472.033.662
2254,236.5,2.533.733.114
2255,235.3,238.634.251
2256,234,2.558.362.769
2257,233.3,2.576.612.866
2258,231.5,2.614.115.561
2259,229.3,2.596.890.751
2260,228.1,2.511.928.691
2261,226,2.585.020.214
2262,223.3,2.489.190.119
2263,220.9,2.406.962.157
2264,220.9,231.145.104
2265,219.8,2.023.026.607
2266,218.6,1.855.745.449
2267,217.5,160.113.268
2268,217.3,1.353.765.268
2269,216.3,1.103.595.407
2270,216.9,7.346.062.537
2271,216,4.320.100.855
2272,218.5,1.298.240.318
2273,219.1,0
2274,221.5,0
2275,225.7,0
2276,231.3,0
2277,239.3,0
2278,243.2,0
2279,244.5,0
2280,248,0
2281,248.1,0
2282,247.3,0
2283,245.1,0
2284,244,0
2285,241.6,0
2286,238.2,0
2287,235.2,0
2288,233.9,0
2289,230.3,0
2290,226.1,0
2291,222.8,0
2292,222.5,0
2293,221.2,0
2294,220.3,0
2295,221.7,0
2296,226.3,0
2297,225.1,0
2298,221.5,0
2299,217.8,0
2300,215.9,0
2301,212.7,0
2302,210,0
2303,206.6,0
2304,204.2,0
2305,200.9,0
2306,198.5,0
2307,195.8,0
2308,194.3,0
2309,193.1,0
2310,192.7,0
2311,191.9,0
2312,190.9,0
2313,190.1,0
2314,189.9,0
2315,189.6,0
2316,190.3,0
2317,189.3,0
2318,190.6,0
2319,192.1,0
2320,194.5,0
2321,195.5,0
2322,198.2,0
2323,199.9,0
2324,204.4,0
2325,208.9,0
2326,214.8,0
2327,223.3,0
2328,235.8,0
2329,248.1,0
2330,257.8,0
2331,267.6,0
2332,276.5,0
2333,283.6,0
2334,288.1,0
2335,291,0
2336,291.8,0
2337,294.6,0
2338,295.2,0
2339,292.9,0
2340,290.2,0
2341,292.4,0
2342,294.1,0
2343,294.4,0
2344,293.7,0
2345,293,0
2346,293.5,0
2347,294.6,0
2348,294.9,0
2349,295.5,0
2350,296.4,0
2351,296.4,0
2352,295.3,0
2353,293.4,0
2354,293.8,0
2355,293.7,0
2356,294.3,0
2357,293.4,0
2358,291.7,0
2359,287.6,0
2360,287.7,0
2361,286.1,0
2362,285,0
2363,284.6,0
2364,284.4,0
2365,283.3,0
2366,281.8,0
2367,280.9,0
2368,278.8,0
2369,278.5,0
2370,279.2,0
2371,281.9,0
2372,287,0
2373,295.5,0
2374,302.3,0
2375,304.9,0
2376,305.3,0
2377,303.7,0
2378,304.1,0
2379,303.7,0
2380,302.5,0
2381,298.6,0
2382,294.4,0
2383,290.7,0
2384,285.4,0
2385,277.9,0
2386,274.5,0
2387,270.4,0
2388,267.1,0
2389,264.5,0
2390,261.8,0
2391,258.1,0
2392,259.3,0
2393,255,0
2394,249.4,0
2395,245.4,0
2396,240.4,0
2397,236.3,0
2398,231.5,0
2399,226.9,0
2400,221.9,0
2401,218.3,0
2402,214.9,0
2403,212.8,0
2404,211,0
2405,209.7,0
2406,208.3,0
2407,208.2,0
2408,207.4,0
2409,207.8,0
2410,208.4,0
2411,208.2,0
2412,208.1,0
2413,209.3,0
2414,209.5,0
2415,209.3,0
2416,211,0
2417,212.6,0
2418,212.7,0
2419,213.8,0
2420,220,0
2421,222.1,0
2422,225.7,0
2423,233,0
2424,244.6,0
2425,254.6,0
2426,262.5,0
2427,271.8,0
2428,282,0
2429,286.6,0
2430,292.1,0
2431,294.6,0
2432,295.8,0
2433,297.3,0
2434,299.3,0
2435,298,0
2436,295.9,0
2437,296.8,0
2438,296.6,0
2439,296.7,0
2440,296.6,0
2441,297.2,0
2442,297,0
2443,298.3,0
2444,298.8,0
2445,298.6,0
2446,299.1,0
2447,299.7,0
2448,296.2,0
2449,296.2,0
2450,296.5,0
2451,295.7,0
2452,296.2,0
2453,294.5,0
2454,292.5,0
2455,289.8,0
2456,289.3,0
2457,288,0
2458,286.9,0
2459,284.8,0
2460,284.3,0
2461,283.6,0
2462,283.2,0
2463,281.6,0
2464,282,0
2465,282.6,0
2466,284.4,0
2467,287.2,0
2468,293.3,0
2469,298.5,0
2470,302.8,0
2471,305.1,0
2472,304.5,0
2473,303.5,0
2474,303.5,0
2475,304.3,0
2476,302.5,0
2477,298.4,0
2478,298,0
2479,295.5,0
2480,290.4,0
2481,284.4,0
2482,280.5,0
2483,275.1,0
2484,271.9,0
2485,268.8,0
2486,266.8,0
2487,262.8,0
2488,261.6,0
2489,258.5,0
2490,254.1,0
2491,248.9,0
2492,242.3,0
2493,237.5,0
2494,232.3,0
2495,228.4,0
2496,224.1,0
2497,220.9,0
2498,219.2,0
2499,216.7,0
2500,213.4,0
2501,210.4,0
2502,209,0
2503,207.7,0
2504,207,0
2505,204.5,0
2506,205.9,0
2507,205.2,0
2508,205.8,0
2509,205.6,0
2510,208,0
2511,208.7,0
2512,211.3,0
2513,213.1,0
2514,214.3,0
2515,218.4,0
2516,221.9,0
2517,224.9,0
2518,229,0
2519,235.2,0
2520,246.9,0
2521,257.9,0
2522,265.4,0
2523,273.1,0
2524,283.9,0
2525,289.6,0
2526,294.5,5.891.978.699
2527,296.8,6.673.246.872
2528,298.6,100.598.815
2529,300.5,1.446.542.288
2530,301.9,1.855.494.823
2531,302,2.024.553.145
2532,300.5,2.301.836.133
2533,300.9,2.246.926.355
2534,302.4,2.177.206.885
2535,302.2,2.205.641.492
2536,302.9,2.224.324.488
2537,303.5,2.273.993.914
2538,303.3,2.334.622.511
2539,305.3,2.408.101.364
2540,305.2,2.263.672.698
2541,306.9,2.250.435.112
2542,308.3,2.380.054.087
2543,309.6,2.500.354.348
2544,308.5,245.815.812
2545,308.5,2.500.240.427
2546,307.8,2.569.914.329
2547,307.4,259.479.461
2548,307.4,2.596.298.363
2549,304.5,2.528.675.035
2550,300.9,2.488.871.141
2551,298.5,2.316.577.472
2552,296.8,232.284.311
2553,296.9,2.019.062.167
2554,295.9,1.835.695.405
2555,294.3,1.537.883.907
2556,293.4,1.429.203.557
2557,292,9.778.269.521
2558,290.8,745.360.368
2559,289.5,2.996.797.983
2560,287.2,2.971.051.904
2561,288.5,0
2562,290.7,0
2563,293.1,0
2564,296.8,0
2565,302.3,0
2566,306.8,0
2567,308.3,0
2568,307.8,0
2569,306,0
2570,304.8,0
2571,304.9,0
2572,302.8,0
2573,298.5,0
2574,295.3,0
2575,292.4,0
2576,287.3,0
2577,281.7,0
2578,277.8,0
2579,274,0
2580,271.5,0
2581,269.4,0
2582,265.5,0
2583,260.7,0
2584,261.7,0
2585,257.2,0
2586,251.9,0
2587,246.6,0
2588,240.6,0
2589,235.8,0
2590,231.8,0
2591,225.4,0
2592,221.8,0
2593,217.4,0
2594,213.7,0
2595,210.7,0
2596,208.7,0
2597,206,0
2598,205.1,0
2599,203.9,0
2600,202.9,0
2601,201.5,0
2602,201.2,0
2603,201.9,0
2604,202.4,0
2605,202.9,0
2606,203.4,0
2607,203.3,0
2608,206.4,0
2609,208.4,0
2610,210.3,0
2611,212,0
2612,217.1,0
2613,220.6,0
2614,224.1,0
2615,229.4,0
2616,243.9,0
2617,255.1,0
2618,262.6,0
2619,271,0
2620,281.3,0
2621,287.2,0
2622,293.8,5.850.967.246
2623,297.4,6.402.799.126
2624,299.4,9.925.455.068
2625,300.5,1.391.678.078
2626,299.8,1.764.745.592
2627,300.5,2.082.812.192
2628,297.4,2.238.405.086
2629,299.1,2.361.120.466
2630,299.7,2.259.434.848
2631,297.9,2.483.721.926
2632,299.9,2.305.982.847
2633,300.2,2.280.259.552
2634,300.8,2.299.899.481
2635,300.1,2.362.897.629
2636,300.4,2.359.457.224
2637,302.1,2.432.070.279
2638,303.3,235.850.029
2639,303.6,249.420.263
2640,301.9,2.510.948.973
2641,302.3,257.702.298
2642,299.8,2.575.245.817
2643,301,2.534.895.105
2644,301.3,2.517.282.964
2645,298.6,2.479.438.507
2646,296.3,243.642.205
2647,292.9,2.442.368.711
2648,293.2,2.287.322.636
2649,292.9,2.195.844.312
2650,291.8,1.782.813.415
2651,289.6,1.619.337.208
2652,290.8,1.290.698.768
2653,290.6,9.886.949.871
2654,289.5,7.189.763.334
2655,286.2,4.334.454.863
2656,285.2,8.794.678.182
2657,285.6,0
2658,285.2,0
2659,286.1,0
2660,290.3,0
2661,296.3,0
2662,301.9,0
2663,304.7,0
2664,303.5,0
2665,302.8,0
2666,302.8,0
2667,302,0
2668,299.8,0
2669,296.6,0
2670,293.3,0
2671,290.2,0
2672,286,0
2673,279,0
2674,275.6,0
2675,270.9,0
2676,268.8,0
2677,265.1,0
2678,262.1,0
2679,257.6,0
2680,256.9,0
2681,253,0
2682,248.8,0
2683,244.3,0
2684,238,0
2685,233.5,0
2686,229.6,0
2687,224.8,0
2688,219.3,0
2689,217.1,0
2690,214.8,0
2691,211.6,0
2692,210,0
2693,208.5,0
2694,207.6,0
2695,206.6,0
2696,205.7,0
2697,205.4,0
2698,206,0
2699,206,0
2700,206.6,0
2701,206.9,0
2702,206.5,0
2703,207.3,0
2704,209.4,0
2705,210.5,0
2706,212,0
2707,214.5,0
2708,219.6,0
2709,223.3,0
2710,227.6,0
2711,230.5,0
2712,242.8,0
2713,253.2,0
2714,260.5,0
2715,268.5,0
2716,277.8,0
2717,284.3,0
2718,288.9,1.982.448.053
2719,291.5,5.202.986.294
2720,294.3,1.068.029.364
2721,295.1,1.437.975.451
2722,295,1.889.488.761
2723,292.7,2.078.505.989
2724,291.7,2.296.231.235
2725,292.5,2.318.400.203
2726,295.4,2.370.256.907
2727,295.4,2.546.082.118
2728,294.1,2.352.394.141
2729,295.7,228.668.468
2730,297.5,2.291.127.587
2731,299,2.208.147.748
2732,299.2,2.320.792.538
2733,300.8,2.336.468.026
2734,300.7,2.325.030.388
2735,301.9,2.409.217.787
2736,299.4,2.499.169.573
2737,298.4,258.246.839
2738,296.4,2.545.147.968
2739,295.9,2.545.284.673
2740,294.9,2.620.791.314
2741,292.4,2.552.507.245
2742,290,2.537.788.691
2743,285.9,2.302.519.657
2744,285.4,2.296.800.838
2745,284.4,198.253.919
2746,282.5,1.829.862.665
2747,281.2,1.773.699.759
2748,279.9,140.049.554
