Anwendung,Raumwärme,Warmwasser,Prozesswärme,Klimakälte,Prozesskälte,Beleuchtung,IKT,Mechanische Antriebe,Total,
2020-01-04 15:00:00,0,0,614594,4902,0,12459,7557,1179883,1819396,
2020-01-04 15:15:00,0,0,612756,4902,0,12459,7353,1178036,1815506,
2020-01-04 15:30:00,0,0,610713,4902,0,12255,7353,1174937,1810365,
2020-01-04 15:45:00,0,0,608875,4902,0,12255,7353,1175556,1809145,
2020-01-04 16:00:00,0,0,607241,4902,0,12255,7353,1170175,1801722,
2020-01-04 16:15:00,0,0,605811,4902,0,12051,7353,1169160,1799278,
2020-01-04 16:30:00,0,0,604586,4902,0,12051,7149,1166850,1795742,
2020-01-04 16:45:00,0,0,603769,4902,0,12051,7149,1165613,1793484,
2020-01-04 17:00:00,0,0,602952,4902,0,12051,7149,1155460,1782514,
2020-01-04 17:15:00,0,0,602339,4698,0,12051,7149,1159546,1785783,
2020-01-04 17:30:00,0,0,601931,4698,0,12051,7149,1160337,1786165,
2020-01-04 17:45:00,0,0,601726,4698,0,12051,7149,1163896,1789520,
2020-01-04 18:00:00,0,0,601318,4698,0,12051,7149,1162334,1787549,
2020-01-04 18:15:00,0,0,601114,4698,0,11847,7149,1156355,1781366,
2020-01-04 18:30:00,0,0,600909,4698,0,11847,7149,1155889,1780696,
2020-01-04 18:45:00,0,0,600705,4698,0,11847,7149,1156157,1780556,
2020-01-04 19:00:00,0,0,600501,4698,0,11847,7149,1159231,1783425,
2020-01-04 19:15:00,0,0,600297,4698,0,11847,7149,1155068,1779262,
2020-01-04 19:30:00,0,0,600297,4698,0,11847,7149,1150812,1774802,
2020-01-04 19:45:00,0,0,600297,4698,0,11847,7149,1154043,1778237,
2020-01-04 20:00:00,0,0,600297,4698,0,11847,7149,1158250,1782444,
2020-01-04 20:15:00,0,0,600297,4698,0,11847,7149,1155716,1779910,
2020-01-04 20:30:00,0,0,600297,4698,0,11847,7149,1156303,1780497,
2020-01-04 20:45:00,0,0,600297,4698,0,11847,7149,1152250,1776444,
2020-01-04 21:00:00,0,0,600297,4698,0,11847,7149,1151459,1775653,
2020-01-04 21:15:00,0,0,600297,4698,0,11847,7149,1155774,1779968,
2020-01-04 21:30:00,0,0,600297,4698,0,11847,7149,1155682,1779876,
2020-01-04 21:45:00,0,0,600297,4698,0,11847,7149,1153072,1777266,
2020-01-04 22:00:00,0,0,600297,4698,0,11847,7149,1154768,1778962,
2020-01-04 22:15:00,0,0,600297,4698,0,11847,7149,1161162,1785356,
2020-01-04 22:30:00,0,0,600297,4698,0,11847,7149,1160306,1784500,
2020-01-04 22:45:00,0,0,600297,4698,0,11847,7149,1153504,1777698,
2020-01-04 23:00:00,0,0,600297,4698,0,11847,7149,1158030,1782224,
2020-01-04 23:15:00,0,0,600297,4698,0,11847,7149,1155690,1779884,
2020-01-04 23:30:00,0,0,600297,4698,0,11847,7149,1153104,1777298,
2020-01-04 23:45:00,0,0,600297,4698,0,11847,7149,1158828,1783022,
2020-01-05 00:00:00,0,0,600297,4698,0,11847,7149,1154156,1778350,
2020-01-05 00:15:00,0,0,600297,4698,0,11847,7149,1159021,1783215,
2020-01-05 00:30:00,0,0,600297,4698,0,11847,7149,1157701,1781895,
2020-01-05 00:45:00,0,0,600297,4698,0,11847,7149,1155222,1779416,
2020-01-05 01:00:00,0,0,600297,4698,0,11847,7149,1155891,1780085,
2020-01-05 01:15:00,0,0,600297,4698,0,11847,7149,1157536,1781730,
2020-01-05 01:30:00,0,0,600297,4698,0,11847,7149,1159728,1783922,
2020-01-05 01:45:00,0,0,600297,4698,0,11847,7149,1155731,1779925,
2020-01-05 02:00:00,0,0,600297,4698,0,11847,7149,1152154,1776348,
2020-01-05 02:15:00,0,0,600297,4698,0,11847,7149,1157922,1782116,
2020-01-05 02:30:00,0,0,600297,4698,0,11847,7149,1155084,1779278,
2020-01-05 02:45:00,0,0,600297,4698,0,11847,7149,1156779,1780973,
2020-01-05 03:00:00,0,0,600297,4698,0,11847,7149,1153646,1777840,
2020-01-05 03:15:00,0,0,600297,4698,0,11847,7149,1155098,1779292,
2020-01-05 03:30:00,0,0,600297,4698,0,11847,7149,1156380,1780574,
2020-01-05 03:45:00,0,0,600297,4698,0,11847,7149,1151783,1775977,
2020-01-05 04:00:00,0,0,600297,4698,0,11847,7149,1154286,1778480,
2020-01-05 04:15:00,0,0,600297,4698,0,11847,7149,1149839,1774033,
2020-01-05 04:30:00,0,0,600297,4698,0,11847,7149,1155602,1779796,
2020-01-05 04:45:00,0,0,600297,4698,0,11847,7149,1148823,1773017,
2020-01-05 05:00:00,0,0,600297,4698,0,11847,7149,1153965,1778159,
2020-01-05 05:15:00,0,0,600297,4698,0,11847,7149,1146788,1770982,
2020-01-05 05:30:00,0,0,600297,4698,0,11847,7149,1156515,1780709,
2020-01-05 05:45:00,0,0,600297,4698,0,11847,7149,1153767,1777961,
2020-01-05 06:00:00,0,0,600297,4698,0,11847,7149,1154303,1778497,
2020-01-05 06:15:00,0,0,600297,4698,0,11847,7149,1156727,1780921,
2020-01-05 06:30:00,0,0,600297,4698,0,11847,7149,1155811,1780005,
2020-01-05 06:45:00,0,0,600297,4698,0,11847,7149,1157069,1781263,
2020-01-05 07:00:00,0,0,600297,4698,0,11847,7149,1159569,1783763,
2020-01-05 07:15:00,0,0,600297,4698,0,11847,7149,1151199,1775393,
2020-01-05 07:30:00,0,0,600297,4698,0,11847,7149,1155350,1779544,
2020-01-05 07:45:00,0,0,600297,4698,0,11847,7149,1152586,1776780,
2020-01-05 08:00:00,0,0,600297,4698,0,11847,7149,1152893,1777087,
2020-01-05 08:15:00,0,0,600297,4698,0,11847,7149,1158146,1782340,
2020-01-05 08:30:00,0,0,600297,4698,0,11847,7149,1155856,1780050,
2020-01-05 08:45:00,0,0,600297,4698,0,11847,7149,1151827,1776021,
2020-01-05 09:00:00,0,0,600297,4698,0,11847,7149,1156002,1780196,
2020-01-05 09:15:00,0,0,600297,4698,0,11847,7149,1158131,1782325,
2020-01-05 09:30:00,0,0,600297,4698,0,11847,7149,1155331,1779525,
2020-01-05 09:45:00,0,0,600297,4698,0,11847,7149,1154760,1778954,
2020-01-05 10:00:00,0,0,600297,4698,0,11847,7149,1158030,1782224,
2020-01-05 10:15:00,0,0,600297,4698,0,11847,7149,1161638,1785832,
2020-01-05 10:30:00,0,0,600297,4698,0,11847,7149,1150606,1774800,
2020-01-05 10:45:00,0,0,600297,4698,0,11847,7149,1157818,1782012,
2020-01-05 11:00:00,0,0,600297,4698,0,11847,7149,1155919,1780113,
2020-01-05 11:15:00,0,0,600297,4698,0,11847,7149,1155936,1780130,
2020-01-05 11:30:00,0,0,600297,4698,0,11847,7149,1155014,1779208,
2020-01-05 11:45:00,0,0,600297,4698,0,11847,7149,1150074,1774268,
2020-01-05 12:00:00,0,0,600297,4698,0,11847,7149,1158744,1782938,
2020-01-05 12:15:00,0,0,600297,4698,0,11847,7149,1159219,1783413,
2020-01-05 12:30:00,0,0,600297,4698,0,11847,7149,1157311,1781505,
2020-01-05 12:45:00,0,0,600297,4698,0,11847,7149,1152720,1776914,
2020-01-05 13:00:00,0,0,600297,4698,0,11847,7149,1154897,1779091,
2020-01-05 13:15:00,0,0,600297,4698,0,11847,7149,1154869,1779063,
2020-01-05 13:30:00,0,0,600297,4698,0,11847,7149,1157480,1781674,
2020-01-05 13:45:00,0,0,600297,4698,0,11847,7149,1156694,1780888,
2020-01-05 14:00:00,0,0,600297,4698,0,11847,7149,1151839,1776033,
2020-01-05 14:15:00,0,0,600297,4698,0,11847,7149,1153788,1777982,
2020-01-05 14:30:00,0,0,600297,4698,0,11847,7149,1153279,1777473,
2020-01-05 14:45:00,0,0,600297,4698,0,11847,7149,1154034,1778228,
2020-01-05 15:00:00,0,0,600297,4698,0,11847,7149,1154987,1779181,
2020-01-05 15:15:00,0,0,600297,4698,0,11847,7149,1155198,1779392,
2020-01-05 15:30:00,0,0,600297,4698,0,11847,7149,1152912,1777106,
2020-01-05 15:45:00,0,0,600297,4698,0,11847,7149,1150801,1774995,
2020-01-05 16:00:00,0,0,600297,4698,0,11847,7149,1156066,1780260,
2020-01-05 16:15:00,0,0,600297,4698,0,11847,7149,1155090,1779284,
2020-01-05 16:30:00,0,0,600297,4698,0,11847,7149,1156891,1781085,
2020-01-05 16:45:00,0,0,600297,4698,0,11847,7149,1155235,1779429,
2020-01-05 17:00:00,0,0,600297,4698,0,11847,7149,1155123,1779317,
2020-01-05 17:15:00,0,0,600297,4698,0,11847,7149,1151443,1775637,
2020-01-05 17:30:00,0,0,600297,4698,0,11847,7149,1153521,1777715,
2020-01-05 17:45:00,0,0,600297,4698,0,11847,7149,1158240,1782434,
2020-01-05 18:00:00,0,0,600297,4698,0,11847,7149,1160052,1784246,
2020-01-05 18:15:00,0,0,600297,4698,0,11847,7149,1157101,1781295,
2020-01-05 18:30:00,0,0,600297,4698,0,11847,7149,1153583,1777777,
2020-01-05 18:45:00,0,0,600297,4698,0,11847,7149,1159701,1783895,
2020-01-05 19:00:00,0,0,600297,4698,0,11847,7149,1153863,1778057,
2020-01-05 19:15:00,0,0,600297,4698,0,11847,7149,1153354,1777548,
2020-01-05 19:30:00,0,0,600297,4698,0,11847,7149,1154714,1778908,
2020-01-05 19:45:00,0,0,600297,4698,0,11847,7149,1161096,1785290,
2020-01-05 20:00:00,0,0,600501,4698,0,11847,7149,1157306,1781500,
2020-01-05 20:15:00,0,0,601114,4698,0,11847,7149,1156574,1781585,
2020-01-05 20:30:00,0,0,601931,4698,0,12051,7149,1158832,1784865,
2020-01-05 20:45:00,0,0,603565,4902,0,12051,7149,1165875,1793541,
2020-01-05 21:00:00,0,0,605607,4902,0,12051,7353,1169190,1798899,
2020-01-05 21:15:00,0,0,608467,4902,0,12255,7353,1170195,1802968,
2020-01-05 21:30:00,0,0,612143,4902,0,12459,7353,1181968,1818826,
2020-01-05 21:45:00,0,0,616841,5106,0,12459,7557,1186438,1828402,
2020-01-05 22:00:00,0,0,622764,5106,0,12868,7762,1199172,1847468,
2020-01-05 22:15:00,0,0,629913,5311,0,13072,7762,1211431,1867488,
2020-01-05 22:30:00,0,0,638696,5311,0,13481,7966,1230771,1896224,
2020-01-05 22:45:00,0,0,648909,5515,0,13889,8374,1244599,1921286,
2020-01-05 23:00:00,0,0,661164,5719,0,14298,8579,1270933,1960692,
2020-01-05 23:15:00,0,0,674236,5923,0,14910,8987,1294775,1998831,
2020-01-05 23:30:00,0,0,684857,6128,0,15319,9191,1314461,2029956,
2020-01-05 23:45:00,0,0,687716,6128,0,15319,9191,1322192,2040546,
2020-01-06 00:00:00,0,0,689555,4902,0,12459,7557,1329261,2043939,
2020-01-06 00:15:00,0,0,689555,4902,0,12459,7557,1327068,2041746,
2020-01-06 00:30:00,0,0,689555,4902,0,12459,7557,1336345,2051023,
2020-01-06 00:45:00,0,0,689555,4902,0,12459,7557,1328051,2042729,
2020-01-06 01:00:00,0,0,689555,4902,0,12459,7557,1333245,2047923,
2020-01-06 01:15:00,0,0,691802,5106,0,12664,7557,1331517,2048441,
2020-01-06 01:30:00,0,0,693844,5106,0,12664,7557,1334757,2054132,
2020-01-06 01:45:00,0,0,695682,5106,0,12664,7557,1337166,2058379,
2020-01-06 02:00:00,0,0,696499,5106,0,12868,7762,1342587,2064618,
2020-01-06 02:15:00,0,0,696091,5106,0,12868,7762,1334291,2055913,
2020-01-06 02:30:00,0,0,694661,5106,0,12664,7557,1338333,2058525,
2020-01-06 02:45:00,0,0,693027,5106,0,12664,7557,1334558,2052708,
2020-01-06 03:00:00,0,0,691189,5106,0,12664,7557,1335251,2051767,
2020-01-06 03:15:00,0,0,689963,4902,0,12459,7557,1329132,2044014,
2020-01-06 03:30:00,0,0,689146,4902,0,12459,7557,1324846,2038911,
2020-01-06 03:45:00,0,0,688942,4902,0,12459,7557,1332532,2046597,
2020-01-06 04:00:00,0,0,689759,4902,0,12459,7557,1332765,2047442,
2020-01-06 04:15:00,0,0,691597,5106,0,12664,7557,1327569,2044289,
2020-01-06 04:30:00,0,0,694457,5106,0,12664,7557,1333994,2053778,
2020-01-06 04:45:00,0,0,698542,5106,0,12868,7762,1346519,2070797,
2020-01-06 05:00:00,0,0,703648,5311,0,13072,7966,1358425,2088217,
2020-01-06 05:15:00,0,0,710184,5311,0,13481,7966,1365690,2102836,
2020-01-06 05:30:00,0,0,717946,5515,0,13685,8170,1382974,2128494,
2020-01-06 05:45:00,0,0,726729,5719,0,14093,8579,1398449,2153365,
2020-01-06 06:00:00,0,0,736328,5719,0,14502,8783,1422293,2187625,
2020-01-06 06:15:00,0,0,746337,5923,0,14910,8987,1435597,2211959,
2020-01-06 06:30:00,0,0,756958,6128,0,15523,9191,1459973,2247977,
2020-01-06 06:45:00,0,0,767579,6332,0,15932,9600,1481134,2280576,
2020-01-06 07:00:00,0,0,777996,6536,0,16340,9804,1496262,2306939,
2020-01-06 07:15:00,0,0,787800,6740,0,16749,10008,1515042,2336339,
2020-01-06 07:30:00,0,0,796991,6945,0,17157,10417,1531662,2362968,
2020-01-06 07:45:00,0,0,805161,6945,0,17566,10621,1555667,2395755,
2020-01-06 08:00:00,0,0,812106,7149,0,17770,10621,1562968,2410818,
2020-01-06 08:15:00,0,0,817825,7149,0,18178,10825,1575698,2429880,
2020-01-06 08:30:00,0,0,822523,7353,0,18383,11030,1580954,2440038,
2020-01-06 08:45:00,0,0,825791,7353,0,18383,11030,1591107,2453868,
2020-01-06 09:00:00,0,0,828038,7353,0,18587,11030,1591542,2456754,
2020-01-06 09:15:00,0,0,829263,7353,0,18587,11234,1594934,2461371,
2020-01-06 09:30:00,0,0,829672,7353,0,18587,11234,1603851,2470697,
2020-01-06 09:45:00,0,0,829467,7353,0,18587,11234,1599735,2466376,
2020-01-06 10:00:00,0,0,829263,7353,0,18587,11234,1598067,2464504,
2020-01-06 10:15:00,0,0,829059,7353,0,18587,11234,1601942,2468175,
2020-01-06 10:30:00,0,0,829059,7353,0,18587,11234,1595893,2462330,
2020-01-06 10:45:00,0,0,829263,7353,0,18587,11234,1593417,2459854,
2020-01-06 11:00:00,0,0,829672,7353,0,18587,11234,1593529,2460374,
2020-01-06 11:15:00,0,0,830080,7353,0,18587,11234,1596483,2463941,
2020-01-06 11:30:00,0,0,830693,7557,0,18587,11234,1598881,2467156,
2020-01-06 11:45:00,0,0,831510,7557,0,18791,11234,1601659,2470547,
2020-01-06 12:00:00,0,0,832327,7557,0,18791,11234,1601118,2470823,
2020-01-06 12:15:00,0,0,832940,7557,0,18791,11234,1600316,2470633,
2020-01-06 12:30:00,0,0,833348,7557,0,18791,11234,1606930,2477860,
2020-01-06 12:45:00,0,0,833552,7557,0,18791,11234,1602414,2473549,
2020-01-06 13:00:00,0,0,833348,7557,0,18791,11234,1603364,2474294,
2020-01-06 13:15:00,0,0,832735,7557,0,18791,11234,1604454,2474771,
2020-01-06 13:30:00,0,0,831918,7557,0,18791,11234,1602257,2471554,
2020-01-06 13:45:00,0,0,830284,7557,0,18587,11234,1600967,2468629,
2020-01-06 14:00:00,0,0,828446,7353,0,18587,11234,1590087,2455707,
2020-01-06 14:15:00,0,0,825995,7353,0,18383,11030,1594768,2457733,
2020-01-06 14:30:00,0,0,823136,7353,0,18383,11030,1585848,2445544,
2020-01-06 14:45:00,0,0,819663,7353,0,18178,10825,1575252,2431273,
2020-01-06 15:00:00,0,0,815987,7149,0,17974,10825,1573555,2425490,
2020-01-06 15:15:00,0,0,811697,7149,0,17770,10621,1556514,2403956,
2020-01-06 15:30:00,0,0,807000,7149,0,17566,10621,1556197,2398533,
2020-01-06 15:45:00,0,0,802302,6945,0,17361,10417,1543899,2381128,
2020-01-06 16:00:00,0,0,797400,6945,0,17157,10417,1535249,2367168,
2020-01-06 16:15:00,0,0,792498,6740,0,16953,10213,1530080,2356483,
2020-01-06 16:30:00,0,0,787596,6740,0,16749,10008,1518737,2339830,
2020-01-06 16:45:00,0,0,782898,6536,0,16544,10008,1508562,2324548,
2020-01-06 17:00:00,0,0,778404,6536,0,16340,9804,1501322,2312407,
2020-01-06 17:15:00,0,0,774319,6536,0,16136,9804,1489992,2296787,
2020-01-06 17:30:00,0,0,770643,6332,0,16136,9600,1482567,2285482,
2020-01-06 17:45:00,0,0,767579,6332,0,15932,9600,1482669,2281907,
2020-01-06 18:00:00,0,0,764924,6332,0,15727,9396,1470401,2266984,
2020-01-06 18:15:00,0,0,762881,6332,0,15727,9396,1469025,2263361,
2020-01-06 18:30:00,0,0,761247,6332,0,15727,9396,1469128,2261625,
2020-01-06 18:45:00,0,0,760022,6332,0,15523,9396,1463752,2255024,
2020-01-06 19:00:00,0,0,759205,6128,0,15523,9396,1466068,2256523,
2020-01-06 19:15:00,0,0,758796,6128,0,15523,9396,1458017,2247859,
2020-01-06 19:30:00,0,0,758592,6128,0,15523,9396,1462479,2251913,
2020-01-06 19:45:00,0,0,758388,6128,0,15523,9396,1461918,2251147,
2020-01-06 20:00:00,0,0,757979,6128,0,15523,9396,1453991,2243017,
2020-01-06 20:15:00,0,0,757775,6128,0,15523,9396,1462405,2251226,
2020-01-06 20:30:00,0,0,757162,6128,0,15523,9191,1455534,2243538,
2020-01-06 20:45:00,0,0,756141,6128,0,15523,9191,1457492,2244680,
2020-01-06 21:00:00,0,0,754915,6128,0,15319,9191,1447139,2232693,
2020-01-06 21:15:00,0,0,753077,6128,0,15319,9191,1446392,2229903,
2020-01-06 21:30:00,0,0,750626,6128,0,15115,9191,1444279,2225339,
2020-01-06 21:45:00,0,0,747562,5923,0,15115,8987,1439514,2217306,
2020-01-06 22:00:00,0,0,743886,5923,0,14910,8987,1428069,2201776,
2020-01-06 22:15:00,0,0,739392,5923,0,14706,8783,1424898,2193703,
2020-01-06 22:30:00,0,0,733877,5719,0,14502,8579,1409972,2172853,
2020-01-06 22:45:00,0,0,727546,5719,0,14093,8579,1403540,2159476,
2020-01-06 23:00:00,0,0,720397,5515,0,13889,8374,1386281,2134456,
2020-01-06 23:15:00,0,0,708550,5311,0,13276,7966,1365668,2100975,
2020-01-06 23:30:00,0,0,694457,5106,0,12664,7557,1336066,2056054,
2020-01-06 23:45:00,0,0,689555,4902,0,12459,7557,1327877,2042555,
2020-01-07 00:00:00,0,0,689555,4902,0,12459,7557,1330651,2045329,
2020-01-07 00:15:00,0,0,689555,4902,0,12459,7557,1327675,2042353,
2020-01-07 00:30:00,0,0,689555,4902,0,12459,7557,1324392,2039070,
2020-01-07 00:45:00,0,0,689555,4902,0,12459,7557,1326423,2041101,
2020-01-07 01:00:00,0,0,689555,4902,0,12459,7557,1326769,2041447,
2020-01-07 01:15:00,0,0,691802,5106,0,12664,7557,1327663,2044587,
2020-01-07 01:30:00,0,0,693844,5106,0,12664,7557,1338278,2057653,
2020-01-07 01:45:00,0,0,695682,5106,0,12664,7557,1340237,2061450,
2020-01-07 02:00:00,0,0,696499,5106,0,12868,7762,1343423,2065454,
2020-01-07 02:15:00,0,0,696091,5106,0,12868,7762,1336720,2058342,
2020-01-07 02:30:00,0,0,694661,5106,0,12664,7557,1339035,2059227,
2020-01-07 02:45:00,0,0,693027,5106,0,12664,7557,1333741,2051891,
2020-01-07 03:00:00,0,0,691189,5106,0,12664,7557,1327810,2044326,
2020-01-07 03:15:00,0,0,689963,4902,0,12459,7557,1330228,2045110,
2020-01-07 03:30:00,0,0,689146,4902,0,12459,7557,1331964,2046029,
2020-01-07 03:45:00,0,0,688942,4902,0,12459,7557,1331236,2045301,
2020-01-07 04:00:00,0,0,689759,4902,0,12459,7557,1323890,2038567,
2020-01-07 04:15:00,0,0,691597,5106,0,12664,7557,1334006,2050726,
2020-01-07 04:30:00,0,0,694457,5106,0,12664,7557,1333988,2053772,
2020-01-07 04:45:00,0,0,698542,5106,0,12868,7762,1346946,2071224,
2020-01-07 05:00:00,0,0,703648,5311,0,13072,7966,1356924,2086716,
2020-01-07 05:15:00,0,0,710184,5311,0,13481,7966,1371370,2108516,
2020-01-07 05:30:00,0,0,717946,5515,0,13685,8170,1382512,2128032,
2020-01-07 05:45:00,0,0,726729,5719,0,14093,8579,1401591,2156507,
2020-01-07 06:00:00,0,0,736328,5719,0,14502,8783,1417794,2183126,
2020-01-07 06:15:00,0,0,746337,5923,0,14910,8987,1444253,2220615,
2020-01-07 06:30:00,0,0,756958,6128,0,15523,9191,1460175,2248179,
2020-01-07 06:45:00,0,0,767579,6332,0,15932,9600,1478366,2277808,
2020-01-07 07:00:00,0,0,777996,6536,0,16340,9804,1499456,2310133,
2020-01-07 07:15:00,0,0,787800,6740,0,16749,10008,1518077,2339374,
2020-01-07 07:30:00,0,0,796991,6945,0,17157,10417,1535813,2367119,
2020-01-07 07:45:00,0,0,805161,6945,0,17566,10621,1553143,2393231,
2020-01-07 08:00:00,0,0,812106,7149,0,17770,10621,1560778,2408628,
2020-01-07 08:15:00,0,0,817825,7149,0,18178,10825,1577732,2431914,
2020-01-07 08:30:00,0,0,822523,7353,0,18383,11030,1587846,2446930,
2020-01-07 08:45:00,0,0,825791,7353,0,18383,11030,1596382,2459143,
2020-01-07 09:00:00,0,0,828038,7353,0,18587,11030,1597187,2462399,
2020-01-07 09:15:00,0,0,829263,7353,0,18587,11234,1603993,2470430,
2020-01-07 09:30:00,0,0,829672,7353,0,18587,11234,1595532,2462378,
2020-01-07 09:45:00,0,0,829467,7353,0,18587,11234,1599677,2466318,
2020-01-07 10:00:00,0,0,829263,7353,0,18587,11234,1596488,2462925,
2020-01-07 10:15:00,0,0,829059,7353,0,18587,11234,1601668,2467901,
2020-01-07 10:30:00,0,0,829059,7353,0,18587,11234,1597607,2464044,
2020-01-07 10:45:00,0,0,829263,7353,0,18587,11234,1597285,2463722,
2020-01-07 11:00:00,0,0,829672,7353,0,18587,11234,1597240,2464085,
2020-01-07 11:15:00,0,0,830080,7353,0,18587,11234,1596741,2464199,
2020-01-07 11:30:00,0,0,830693,7557,0,18587,11234,1596842,2465117,
2020-01-07 11:45:00,0,0,831510,7557,0,18791,11234,1600820,2469708,
2020-01-07 12:00:00,0,0,832327,7557,0,18791,11234,1603031,2472736,
2020-01-07 12:15:00,0,0,832940,7557,0,18791,11234,1604695,2475012,
2020-01-07 12:30:00,0,0,833348,7557,0,18791,11234,1600892,2471822,
2020-01-07 12:45:00,0,0,833552,7557,0,18791,11234,1605814,2476949,
2020-01-07 13:00:00,0,0,833348,7557,0,18791,11234,1599523,2470453,
2020-01-07 13:15:00,0,0,832735,7557,0,18791,11234,1598873,2469190,
2020-01-07 13:30:00,0,0,831918,7557,0,18791,11234,1606101,2475398,
2020-01-07 13:45:00,0,0,830284,7557,0,18587,11234,1597165,2464827,
2020-01-07 14:00:00,0,0,828446,7353,0,18587,11234,1592161,2457781,
2020-01-07 14:15:00,0,0,825995,7353,0,18383,11030,1590952,2453917,
2020-01-07 14:30:00,0,0,823136,7353,0,18383,11030,1585325,2445021,
2020-01-07 14:45:00,0,0,819663,7353,0,18178,10825,1580466,2436487,
2020-01-07 15:00:00,0,0,815987,7149,0,17974,10825,1572071,2424006,
2020-01-07 15:15:00,0,0,811697,7149,0,17770,10621,1560678,2408120,
2020-01-07 15:30:00,0,0,807000,7149,0,17566,10621,1556721,2399057,
2020-01-07 15:45:00,0,0,802302,6945,0,17361,10417,1543778,2381007,
2020-01-07 16:00:00,0,0,797400,6945,0,17157,10417,1530623,2362542,
2020-01-07 16:15:00,0,0,792498,6740,0,16953,10213,1527098,2353501,
2020-01-07 16:30:00,0,0,787596,6740,0,16749,10008,1511934,2333027,
2020-01-07 16:45:00,0,0,782898,6536,0,16544,10008,1506216,2322202,
2020-01-07 17:00:00,0,0,778404,6536,0,16340,9804,1497492,2308577,
2020-01-07 17:15:00,0,0,774319,6536,0,16136,9804,1493271,2300066,
2020-01-07 17:30:00,0,0,770643,6332,0,16136,9600,1486671,2289586,
2020-01-07 17:45:00,0,0,767579,6332,0,15932,9600,1482492,2281730,
2020-01-07 18:00:00,0,0,764924,6332,0,15727,9396,1469091,2265674,
2020-01-07 18:15:00,0,0,762881,6332,0,15727,9396,1469460,2263796,
2020-01-07 18:30:00,0,0,761247,6332,0,15727,9396,1462609,2255106,
2020-01-07 18:45:00,0,0,760022,6332,0,15523,9396,1465458,2256730,
2020-01-07 19:00:00,0,0,759205,6128,0,15523,9396,1466404,2256859,
2020-01-07 19:15:00,0,0,758796,6128,0,15523,9396,1464593,2254435,
2020-01-07 19:30:00,0,0,758592,6128,0,15523,9396,1457076,2246510,
2020-01-07 19:45:00,0,0,758388,6128,0,15523,9396,1456729,2245958,
2020-01-07 20:00:00,0,0,757979,6128,0,15523,9396,1461142,2250168,
2020-01-07 20:15:00,0,0,757775,6128,0,15523,9396,1455049,2243870,
2020-01-07 20:30:00,0,0,757162,6128,0,15523,9191,1458772,2246776,
2020-01-07 20:45:00,0,0,756141,6128,0,15523,9191,1457557,2244745,
2020-01-07 21:00:00,0,0,754915,6128,0,15319,9191,1455758,2241312,
2020-01-07 21:15:00,0,0,753077,6128,0,15319,9191,1446922,2230433,
2020-01-07 21:30:00,0,0,750626,6128,0,15115,9191,1447533,2228593,
2020-01-07 21:45:00,0,0,747562,5923,0,15115,8987,1441276,2219068,
2020-01-07 22:00:00,0,0,743886,5923,0,14910,8987,1437124,2210831,
2020-01-07 22:15:00,0,0,739392,5923,0,14706,8783,1428228,2197033,
2020-01-07 22:30:00,0,0,733877,5719,0,14502,8579,1410548,2173429,
2020-01-07 22:45:00,0,0,727546,5719,0,14093,8579,1400794,2156730,
