,Iron_steel
5173,48805.91
5174,48986.11
5175,49431.01
5176,50094.42
5177,50509.33
5178,51292.55
5179,52030.79
5180,53179.48
5181,53992.52
5182,55076.49
5183,55340.91
5184,55300.0
5185,55131.69
5186,55219.39
5187,55125.55
5188,55108.87
5189,55434.6
5190,55613.46
5191,55563.53
5192,55722.68
5193,55765.79
5194,55856.93
5195,55486.0
5196,55399.73
5197,55209.95
5198,55229.58
5199,55103.71
5200,55139.48
5201,55336.74
5202,55751.47
5203,55966.22
5204,56342.1
5205,56822.33
5206,57610.12
5207,58281.23
5208,58983.35
5209,59937.37
5210,60648.55
5211,61701.21
5212,62306.44
5213,63129.32
5214,63832.28
5215,64592.28
5216,65342.57
5217,65609.8
5218,66060.26
5219,66306.43
5220,66599.72
5221,66613.89
5222,66444.82
5223,66541.82
5224,66606.89
5225,66609.51
5226,66644.41
5227,66716.91
5228,66656.6
5229,66774.87
5230,66842.7
5231,66662.98
5232,66936.97
5233,66856.81
5234,67002.8
5235,66799.77
5236,66959.19
5237,66942.97
5238,66515.19
5239,66709.1
5240,66531.33
5241,66372.26
5242,66080.78
5243,65862.97
5244,65426.41
5245,65282.13
5246,64941.45
5247,64390.77
5248,64108.11
5249,63622.39
5250,63091.85
5251,62760.64
5252,62501.55
5253,61999.8
5254,61941.24
5255,61557.18
5256,61379.75
5257,61224.04
5258,61160.37
5259,60886.23
5260,60913.31
5261,60888.96
5262,60893.69
5263,61015.83
5264,60817.8
5265,60951.16
5266,60767.74
5267,60708.26
5268,60609.81
5269,60360.12
5270,60094.62
5271,60008.49
5272,59884.95
5273,59174.67
5274,58720.5
5275,58294.39
5276,57784.62
5277,56771.12
5278,55541.2
5279,55092.47
5280,55208.79
5281,55298.19
5282,55326.33
5283,55168.57
5284,55281.73
5285,55388.59
5286,55571.39
5287,55882.04
5288,55654.63
5289,55647.93
5290,55733.08
5291,55439.9
5292,55270.94
5293,55239.5
5294,55201.98
5295,55181.11
5296,55143.4
5297,55382.73
5298,55526.36
5299,55910.07
5300,56428.36
5301,56860.61
5302,57685.03
5303,58255.84
5304,59138.77
5305,59815.74
5306,60833.75
5307,61603.75
5308,62387.08
5309,63185.26
5310,63971.88
5311,64506.1
5312,65261.66
5313,65677.68
5314,66012.58
5315,66342.98
5316,66426.09
5317,66603.13
5318,66645.57
5319,66622.65
5320,66607.45
5321,66581.15
5322,66647.03
5323,66562.39
5324,66595.94
5325,66752.06
5326,66717.75
5327,66724.54
5328,66848.46
5329,66967.0
5330,66862.92
5331,67045.35
5332,66918.15
5333,66842.73
5334,66725.81
5335,66742.97
5336,66503.89
5337,66341.2
5338,66103.63
5339,65678.01
5340,65395.94
5341,65066.21
5342,64828.53
5343,64381.93
5344,63948.96
5345,63552.32
5346,63141.38
5347,62925.65
5348,62427.91
5349,62117.94
5350,61784.85
5351,61622.81
5352,61363.72
5353,61109.12
5354,61017.2
5355,60992.47
5356,60879.74
5357,60863.95
5358,60828.05
5359,60868.3
5360,60916.23
5361,60862.52
5362,60811.15
5363,60730.35
5364,60497.51
5365,60460.36
5366,60183.16
5367,59881.76
5368,59596.26
5369,59157.45
5370,58677.76
5371,58363.79
5372,57695.65
5373,56717.41
5374,55595.97
5375,55262.43
5376,55271.43
5377,55308.76
5378,55089.36
5379,55257.61
5380,55181.65
5381,55485.18
5382,55732.73
5383,55821.7
5384,55749.93
5385,55814.59
5386,55595.32
5387,55603.35
5388,55386.38
5389,55231.42
5390,55149.21
5391,55060.03
5392,55145.24
5393,55308.71
5394,55711.05
5395,55882.2
5396,56329.1
5397,56938.17
5398,57564.81
5399,58338.19
5400,58993.11
5401,59943.37
5402,60745.79
5403,61573.29
5404,62484.32
5405,63259.62
5406,63917.92
5407,64512.88
5408,65074.53
5409,65726.24
5410,65978.84
5411,66416.89
5412,66395.89
5413,66473.34
5414,66619.51
5415,66657.95
5416,66543.79
5417,66560.12
5418,66646.9
5419,66534.71
5420,66720.16
5421,66672.52
5422,66831.65
5423,66637.11
5424,66836.19
5425,66932.81
5426,66806.07
5427,66963.54
5428,66991.28
5429,66725.24
5430,66782.36
5431,66574.07
5432,66592.13
5433,66243.88
5434,66178.08
5435,65879.84
5436,65367.93
5437,65183.24
5438,64757.1
5439,64308.15
5440,63947.9
5441,63502.01
5442,63287.36
5443,62783.05
5444,62566.45
5445,62361.48
5446,61749.63
5447,61528.3
5448,61170.16
5449,61044.29
5450,61036.83
5451,60998.17
5452,60925.8
5453,60857.95
5454,60682.39
5455,60878.68
5456,60961.95
5457,60791.01
5458,60765.14
5459,60616.97
5460,60610.78
5461,60306.76
5462,60063.4
5463,59892.71
5464,59609.77
5465,59371.66
5466,58762.92
5467,58192.72
5468,57691.68
5469,56794.18
5470,55592.83
5471,55250.96
5472,55313.79
5473,55236.88
5474,55255.48
5475,55012.07
5476,55163.4
5477,55388.65
5478,55685.64
5479,55521.19
5480,55910.91
5481,55684.48
5482,55552.01
5483,55502.32
5484,55451.34
5485,55249.34
5486,55130.77
5487,55208.49
5488,55081.52
5489,55406.3
5490,55558.26
5491,56014.07
5492,56291.79
5493,56908.62
5494,57462.05
5495,58322.05
5496,59013.79
5497,59954.45
5498,60723.1
5499,61548.58
5500,62464.18
5501,63158.68
5502,63883.89
5503,64616.34
5504,65242.85
5505,65639.13
5506,65941.61
5507,66263.13
5508,66444.98
5509,66596.8
5510,66577.28
5511,66598.24
5512,66535.65
5513,66601.45
5514,66636.84
5515,66614.24
5516,66616.19
5517,66559.5
5518,66662.66
5519,66765.82
5520,66976.82
5521,66819.67
5522,67043.48
5523,66947.48
5524,66936.37
5525,66819.45
5526,66741.41
5527,66724.59
5528,66503.81
5529,66319.17
5530,66039.64
5531,65749.11
5532,65483.64
5533,65210.54
5534,64810.14
5535,64339.62
5536,64045.5
5537,63495.49
5538,63289.74
5539,62703.0
5540,62493.03
5541,62103.58
5542,61912.8
5543,61556.66
5544,61415.03
5545,61303.55
5546,61141.18
5547,60871.6
5548,60901.66
5549,60841.84
5550,60795.55
5551,60911.29
5552,60733.46
5553,60873.79
5554,60752.65
5555,60643.54
5556,60433.74
5557,60378.18
5558,60095.38
5559,60049.99
5560,59620.32
5561,59233.14
5562,58932.55
5563,58430.29
5564,57649.32
5565,56756.18
5566,55573.26
5567,55321.44
5568,55158.73
5569,55265.83
5570,55175.27
5571,55117.15
5572,55144.13
5573,55528.11
5574,55605.54
5575,55590.48
5576,55722.35
5577,55761.44
5578,55768.12
5579,55483.56
5580,55398.57
5581,55117.58
5582,54958.89
5583,55202.11
5584,55148.4
5585,55447.01
5586,55580.51
5587,56019.83
5588,56411.63
5589,56951.03
5590,57572.4
5591,58163.28
5592,58980.59
5593,59818.53
5594,60735.67
5595,61596.62
5596,62574.83
5597,63084.2
5598,64005.13
5599,64665.76
5600,65073.91
5601,65675.66
5602,65836.7
5603,66353.53
5604,66456.58
5605,66692.72
5606,66697.91
5607,66429.14
5608,66494.29
5609,66458.88
5610,66567.5
5611,66793.83
5612,66672.85
5613,66576.93
5614,66700.37
5615,66860.19
5616,66837.43
5617,66837.89
5618,66909.83
5619,66979.63
5620,66829.19
5621,66797.42
5622,66898.69
5623,66887.88
5624,66510.43
5625,66279.18
5626,66141.42
5627,65794.14
5628,65578.58
5629,65164.45
5630,64952.64
5631,64425.56
5632,63940.44
5633,63702.63
5634,63205.77
5635,62764.64
5636,62431.37
5637,62239.45
5638,61733.84
5639,61621.65
5640,61432.44
5641,61206.68
5642,61056.59
5643,60813.67
5644,60838.51
5645,60861.27
5646,60879.87
5647,60796.1
5648,60684.69
5649,60816.1
5650,60785.98
5651,60615.56
5652,60532.22
5653,60319.22
5654,60118.33
5655,59946.97
5656,59653.3
5657,59345.17
5658,58751.16
5659,58307.37
5660,57829.52
5661,56786.24
5662,55631.36
5663,55198.65
5664,55148.94
5665,55324.85
5666,55213.5
5667,55219.79
5668,55321.87
5669,54457.39
5670,53655.41
5671,52897.0
5672,52124.57
5673,51512.88
5674,51123.89
5675,50716.06
5676,50224.34
5677,50121.5
5678,49881.93
5679,49647.74
5680,49647.14
5681,49619.33
5682,49587.13
5683,49485.18
5684,49686.88
5685,49645.33
5686,49673.99
5687,49740.52
5688,49862.2
5689,50007.45
5690,49948.19
5691,49915.67
5692,50118.61
5693,50058.76
5694,50074.22
5695,50171.84
5696,50157.89
5697,50234.07
5698,50300.55
5699,50318.53
5700,50397.92
5701,50311.55
5702,50192.87
5703,50386.11
5704,50360.7
5705,50316.2
5706,50465.32
5707,50526.71
5708,50311.52
5709,50396.44
5710,50400.06
5711,50471.91
5712,50389.54
5713,50246.78
5714,50302.87
5715,50281.35
5716,50091.42
5717,50153.46
5718,49998.55
5719,49964.17
5720,50027.43
5721,49709.13
5722,49610.51
5723,49597.13
5724,49313.49
5725,49256.13
5726,49086.68
5727,48831.78
5728,48768.76
5729,48536.0
5730,48500.05
5731,48407.75
5732,48419.84
5733,48201.68
5734,48148.96
5735,48074.08
5736,48106.41
5737,48145.04
5738,48101.73
5739,48155.21
5740,48166.75
5741,48153.21
5742,48192.62
5743,48188.13
5744,48171.1
5745,48223.36
5746,48174.7
5747,48087.46
5748,48288.67
5749,48150.66
5750,48134.63
5751,48060.18
5752,48237.9
5753,48033.66
5754,48074.21
5755,48031.82
5756,48193.16
5757,48243.74
5758,48090.27
5759,48177.86
5760,48199.89
5761,47964.92
5762,48190.57
5763,48069.16
5764,48230.47
5765,48256.77
5766,48103.65
5767,48084.11
5768,48078.67
5769,48113.65
5770,47970.89
5771,48156.37
5772,48176.51
5773,48017.52
5774,47993.06
5775,48073.59
5776,48160.23
5777,48151.23
5778,48074.43
5779,48054.42
5780,48155.04
5781,48215.44
5782,48233.17
5783,48046.69
5784,48133.58
5785,48033.04
5786,48062.05
5787,48232.09
5788,48193.89
5789,48180.29
5790,48166.07
5791,48018.63
5792,48051.21
5793,48239.01
5794,47955.1
5795,48038.53
5796,48127.41
5797,48289.29
5798,48085.03
5799,48257.47
5800,48014.74
5801,48107.92
5802,48203.3
5803,47932.64
5804,48040.23
5805,48004.65
5806,47979.73
5807,48174.1
5808,48078.4
5809,48121.25
5810,48093.08
5811,48231.82
5812,48113.93
5813,47998.63
5814,48251.47
5815,48022.96
5816,48169.18
5817,48082.24
5818,48070.64
5819,48228.82
5820,48177.05
5821,48260.47
5822,48133.25
5823,48149.01
5824,48301.54
5825,48127.04
5826,48154.1
5827,47977.78
5828,48174.62
5829,48254.96
5830,48119.03
5831,48101.62
5832,48163.29
5833,48219.28
5834,48033.04
5835,48226.79
5836,48227.33
5837,48136.53
5838,48075.62
5839,48136.61
5840,48111.3
5841,48161.07
5842,48122.58
5843,48509.83
5844,48490.32
5845,48784.96
5846,48908.23
5847,49555.99
5848,49970.79
5849,50477.02
5850,51187.44
5851,52057.47
5852,52952.58
5853,54209.44
5854,55064.54
5855,55202.6
5856,55307.57
5857,55261.53
5858,55189.92
5859,55249.5
5860,55203.57
5861,55430.98
5862,55457.5
5863,55754.2
5864,55746.52
5865,55781.96
5866,55684.1
5867,55466.15
5868,55517.22
5869,55100.44
5870,55086.63
5871,55240.39
5872,55260.43
5873,55306.92
5874,55516.14
5875,55887.93
5876,56195.25
5877,56787.64
5878,57574.95
5879,58101.59
5880,59026.09
5881,59843.99
5882,60727.59
5883,61510.43
5884,62438.02
5885,63226.62
5886,63867.67
5887,64774.95
5888,65338.82
5889,65686.96
5890,66061.59
5891,66407.73
5892,66529.49
5893,66669.01
5894,66390.05
5895,66596.21
5896,66715.21
5897,66595.26
5898,66576.18
5899,66544.25
5900,66694.23
5901,66698.29
5902,66754.95
5903,66733.49
5904,66900.34
5905,67000.93
5906,66879.47
5907,67004.58
5908,66896.82
5909,66829.0
5910,66915.96
5911,66609.59
5912,66544.66
5913,66255.85
5914,66079.3
5915,65828.67
5916,65545.92
5917,65086.89
5918,64675.49
5919,64396.01
5920,64070.56
5921,63623.9
5922,63207.21
5923,62825.44
5924,62489.49
5925,61969.49
5926,61795.15
5927,61628.49
5928,61405.95
5929,61164.57
5930,61093.14
5931,61035.75
5932,60902.07
5933,60889.96
5934,60886.31
5935,60985.85
5936,60738.76
5937,60760.74
5938,60902.42
5939,60853.41
5940,60482.86
5941,60440.33
5942,60149.02
5943,59891.74
5944,59587.12
5945,59290.07
5946,58915.39
5947,58370.44
5948,57704.49
5949,56788.97
5950,55653.63
5951,55222.69
5952,55051.59
5953,55200.3
5954,55185.95
5955,55253.45
5956,55081.11
5957,55600.13
5958,55439.39
5959,55579.34
5960,55788.94
5961,55669.04
5962,55672.26
5963,55627.11
5964,55404.14
5965,55227.85
5966,55031.88
5967,55223.09
5968,55254.02
5969,55433.79
5970,55581.67
5971,55838.22
5972,56445.58
5973,56908.97
5974,57367.76
5975,58237.62
5976,58915.98
5977,59866.73
5978,60730.65
5979,61490.81
5980,62462.24
5981,63145.06
5982,63947.77
5983,64563.03
5984,65168.88
5985,65707.42
5986,66008.22
5987,66252.5
5988,66475.37
5989,66580.69
5990,66778.52
5991,66628.54
5992,66577.1
5993,66671.74
5994,66704.45
5995,66528.22
5996,66634.19
5997,66783.77
5998,66811.59
5999,66758.98
6000,66838.92
6001,66929.99
6002,66987.22
6003,66902.66
6004,66919.53
6005,66800.56
6006,66870.98
6007,66713.08
6008,66494.35
6009,66347.28
6010,65985.3
6011,65759.73
6012,65515.72
6013,65127.36
6014,64715.47
6015,64407.91
6016,64097.51
6017,63606.33
6018,63200.5
6019,62766.83
6020,62382.68
6021,62180.01
6022,61908.1
6023,61628.25
6024,61410.52
6025,61203.57
6026,61012.66
6027,60888.88
6028,60924.99
6029,60867.41
6030,60909.15
6031,60950.08
6032,60793.53
6033,60751.79
6034,60736.38
6035,60634.14
6036,60675.12
6037,60267.34
6038,60277.35
6039,59794.04
6040,59512.97
6041,59334.06
6042,58828.23
6043,58360.82
6044,57728.77
6045,56736.03
6046,55773.34
6047,55202.47
6048,55187.79
6049,55178.49
6050,55263.16
6051,55292.22
6052,55140.15
6053,55263.53
6054,55716.67
6055,55634.49
6056,55760.28
6057,55793.64
6058,55503.16
6059,55501.57
6060,55249.96
6061,55210.36
6062,55308.41
6063,55163.05
6064,55215.93
6065,55365.24
6066,55463.07
6067,55949.52
6068,56310.85
6069,56838.28
6070,57469.19
6071,58206.7
6072,58986.38
6073,59835.48
6074,60762.95
6075,61697.72
6076,62362.56
6077,63380.65
6078,63881.45
6079,64585.44
6080,65167.96
6081,65730.16
6082,66134.01
6083,66179.59
6084,66491.86
6085,66618.16
6086,66665.31
6087,66554.09
6088,66538.95
6089,66679.28
6090,66485.29
6091,66673.71
6092,66634.73
6093,66703.02
6094,66690.07
6095,66714.1
6096,66785.15
6097,66886.66
6098,66890.77
6099,66911.34
6100,67142.48
6101,66671.04
6102,66775.47
6103,66644.68
6104,66627.05
6105,66426.25
6106,66152.67
6107,65876.06
6108,65302.37
6109,65281.83
6110,64880.19
6111,64358.68
6112,64147.71
6113,63549.05
6114,63276.39
6115,62728.93
6116,62472.29
6117,62101.66
6118,61907.37
6119,61452.5
6120,61329.44
6121,61190.6
6122,61064.46
6123,60852.65
6124,60794.69
6125,60900.12
6126,60719.29
6127,60761.14
6128,60822.99
6129,60818.75
6130,60761.65
6131,60585.94
6132,60571.93
6133,60353.5
6134,60146.8
6135,59846.37
6136,59515.43
6137,59301.48
6138,58952.5
6139,58307.99
6140,57697.06
6141,56824.08
6142,55681.53
6143,55192.08
6144,55238.8
6145,55286.16
6146,55161.86
6147,55345.99
6148,55209.58
6149,55519.41
6150,55625.19
6151,55773.63
6152,55849.17
6153,55651.71
6154,55569.5
6155,55536.47
6156,55300.35
6157,55287.78
6158,55045.67
6159,55181.76
6160,55246.58
6161,55297.0
6162,55566.99
6163,55886.61
6164,56363.56
6165,56944.17
6166,57584.92
6167,58272.69
6168,58996.54
6169,59749.05
6170,60657.95
6171,61507.43
6172,62394.33
6173,63158.65
6174,63997.1
6175,64659.11
6176,65086.29
6177,65596.56
6178,66101.63
6179,66373.29
6180,66491.51
6181,66655.84
6182,66572.2
6183,66723.89
6184,66518.22
6185,66710.78
6186,66572.74
6187,66272.97
6188,66749.19
6189,66690.72
6190,66643.54
6191,66745.6
6192,66831.56
6193,66844.73
6194,66816.43
6195,66979.33
6196,66914.69
6197,66894.23
6198,66950.43
6199,66811.18
6200,66536.25
6201,66416.81
6202,66144.1
6203,65851.62
6204,65522.02
6205,65156.31
6206,64809.79
6207,64604.44
6208,64016.27
6209,63591.54
6210,63235.65
6211,62960.9
6212,62411.44
6213,62102.61
6214,61866.06
6215,61663.28
6216,61489.32
6217,61118.45
6218,61039.62
6219,60972.3
6220,60923.64
6221,60666.25
6222,60715.24
6223,60790.74
6224,60701.75
6225,60713.53
6226,60771.58
6227,60668.93
6228,60479.29
6229,60405.62
6230,60346.23
6231,59950.37
6232,59705.85
6233,59364.01
6234,58781.84
6235,58267.66
6236,57702.25
6237,56866.23
6238,55574.88
6239,55366.88
6240,55168.38
6241,55091.98
6242,55167.08
6243,55222.39
6244,55367.43
6245,55416.74
6246,55406.27
6247,55696.32
6248,55801.8
6249,55666.09
6250,55714.21
6251,55539.41
6252,55425.66
6253,55190.25
6254,55300.81
6255,55383.62
6256,55187.62
6257,55527.03
6258,55435.71
6259,55944.35
6260,56340.29
6261,56885.88
6262,57372.06
6263,58182.69
6264,59083.32
6265,59835.48
6266,60705.45
6267,61650.77
6268,62362.05
6269,63157.71
6270,63963.5
6271,64550.27
6272,65166.61
6273,65684.01
6274,66029.45
6275,66308.73
6276,66508.05
6277,66571.31
6278,66685.34
6279,66622.38
6280,66720.86
6281,66663.9
6282,66634.33
6283,66615.67
6284,66574.28
6285,66554.28
6286,66667.69
6287,66675.12
6288,66725.54
6289,66969.68
6290,66831.24
6291,67028.5
6292,66780.85
6293,66789.77
6294,66728.38
6295,66733.7
6296,66444.98
6297,66475.61
6298,66059.72
6299,65726.05
6300,65638.62
6301,65097.62
6302,64602.93
6303,64395.72
6304,63915.06
6305,63604.22
6306,63083.01
6307,62870.58
6308,62309.9
6309,62132.45
6310,61869.36
6311,61629.82
6312,61272.05
6313,61188.46
6314,61035.72
6315,60919.61
6316,60983.52
6317,60702.32
6318,60879.52
6319,60817.75
6320,60742.0
6321,60806.42
6322,60663.04
6323,60482.77
6324,60651.55
6325,60505.27
6326,60100.81
6327,59810.45
6328,59650.3
6329,59322.57
6330,58768.3
6331,58226.38
6332,57837.96
6333,56718.33
6334,55656.42
6335,55238.58
6336,55186.71
6337,55315.36
6338,55151.48
6339,55237.58
6340,55287.68
6341,54369.66
6342,53766.79
6343,52833.45
6344,52029.08
6345,51307.69
6346,50945.92
6347,50656.28
6348,50326.5
6349,49995.31
6350,49847.19
6351,49859.66
6352,49554.5
6353,49767.25
6354,49511.41
6355,49650.2
6356,49620.84
6357,49639.95
6358,49736.14
6359,49797.5
6360,49780.07
6361,49783.01
6362,49919.7
6363,49917.02
6364,50012.83
6365,49980.98
6366,50245.13
6367,50249.59
6368,50170.08
6369,50362.48
6370,50250.18
6371,50433.28
6372,50252.24
6373,50256.19
6374,50294.79
6375,50441.02
6376,50414.6
6377,50445.99
6378,50430.63
6379,50442.2
6380,50452.26
6381,50565.72
6382,50509.03
6383,50319.74
6384,50466.81
6385,50298.14
6386,50286.95
6387,50329.01
6388,50142.94
6389,50213.77
6390,50032.32
6391,49955.84
6392,49869.04
6393,49578.1
6394,49686.48
6395,49658.01
6396,49301.62
6397,49188.14
6398,48783.79
6399,48936.37
6400,48496.29
6401,48520.08
6402,48430.22
6403,48345.01
6404,48229.95
6405,48366.99
6406,48273.07
6407,48293.83
6408,48222.76
6409,48179.59
6410,48374.29
6411,48243.93
6412,48090.24
6413,48308.89
6414,48073.05
6415,48038.66
6416,48160.75
6417,48216.49
6418,48149.58
6419,48248.42
6420,48065.24
6421,48091.68
6422,48242.09
6423,48140.45
6424,48128.52
6425,48009.03
6426,47928.07
6427,48214.27
6428,48159.23
6429,47976.81
6430,48144.39
6431,48086.54
6432,48109.03
6433,48068.97
6434,48112.19
6435,48012.2
6436,48123.68
6437,48181.1
6438,48132.15
6439,48114.28
6440,48087.4
6441,48047.48
6442,48274.67
6443,48172.13
6444,48058.51
6445,48191.0
6446,47995.9
6447,48159.34
6448,48105.87
6449,47942.1
6450,48059.91
6451,48169.29
6452,48028.8
6453,48289.24
6454,48238.74
6455,48265.56
6456,47898.74
6457,48230.22
6458,48157.31
6459,48098.43
6460,48116.93
6461,48071.37
6462,48269.72
6463,48293.67
6464,48143.39
6465,48224.22
6466,48249.07
6467,48227.9
6468,48052.1
6469,48075.73
6470,48078.59
6471,48156.56
6472,48055.37
6473,48119.14
6474,48106.95
6475,48104.36
6476,48198.38
6477,48148.91
6478,48117.17
6479,48101.52
6480,48138.36
6481,48079.86
6482,48118.6
6483,48076.92
6484,48167.48
6485,48023.93
6486,48145.2
6487,48158.29
6488,48346.17
6489,48109.71
6490,48127.58
6491,48197.19
6492,48136.66
6493,47989.81
6494,48147.28
6495,48080.97
6496,48068.27
6497,48243.34
6498,48091.05
6499,48059.18
6500,48182.92
6501,48150.34
6502,48255.58
6503,48049.56
6504,48060.21
6505,48087.89
6506,48074.94
6507,48116.14
6508,48172.05
6509,48147.66
6510,48218.71
6511,48060.24
6512,48160.26
6513,48159.45
6514,48374.31
6515,48281.45
6516,48549.57
6517,48777.14
6518,49185.0
6519,49451.53
6520,49931.89
6521,50513.93
6522,51299.66
6523,52030.49
6524,53079.89
6525,54240.96
6526,55040.86
6527,55324.96
6528,55372.32
6529,55164.65
6530,55290.78
6531,55213.96
6532,55155.72
6533,55336.07
6534,55603.32
6535,55701.08
6536,55698.13
6537,55939.16
6538,55751.57
6539,55529.87
6540,55423.98
6541,55236.39
6542,55184.81
6543,55245.02
6544,55122.53
6545,55331.36
6546,55593.24
6547,55854.71
6548,56316.99
6549,56934.49
6550,57543.15
6551,58208.89
6552,59114.95
6553,59865.13
6554,60635.57
6555,61587.64
6556,62408.49
6557,63274.44
6558,64062.28
6559,64558.73
6560,65193.35
6561,65816.15
6562,66029.82
6563,66339.52
6564,66421.11
6565,66529.76
6566,66614.62
6567,66673.85
6568,66676.34
6569,66501.27
6570,66471.02
6571,66539.09
6572,66822.48
6573,66768.44
6574,66686.77
6575,66812.8
6576,66713.81
6577,66864.57
6578,66972.44
6579,66881.39
6580,66929.83
6581,66955.7
6582,66806.23
6583,66765.14
6584,66549.93
6585,66240.58
6586,66136.85
6587,65886.22
6588,65341.14
6589,65144.23
6590,64815.61
6591,64297.8
6592,63958.28
6593,63561.81
6594,63114.75
6595,62799.46
6596,62566.67
6597,62146.78
6598,61640.33
6599,61604.65
6600,61282.11
6601,61169.21
6602,61063.03
6603,60956.76
6604,60914.83
6605,60823.21
6606,60730.0
6607,60796.53
6608,60657.63
6609,60810.99
6610,60966.81
6611,60633.03
6612,60534.9
6613,60345.12
6614,60170.51
6615,59893.79
6616,59618.56
6617,59382.72
6618,58797.52
6619,58397.99
6620,57794.41
6621,56818.11
6622,55606.05
6623,55249.61
6624,55367.21
6625,55257.56
6626,55302.9
6627,55165.51
6628,55199.76
6629,55506.57
6630,55549.98
6631,55678.96
6632,55871.25
6633,55729.73
6634,55665.45
6635,55405.49
6636,55287.08
6637,55104.63
6638,55337.2
6639,55285.68
6640,55377.05
6641,55344.74
6642,55756.47
6643,55832.08
6644,56387.33
6645,56829.57
6646,57446.86
6647,58260.79
6648,58966.1
6649,59823.29
6650,60687.55
6651,61663.36
6652,62408.6
6653,63138.54
6654,63992.18
6655,64646.81
6656,65289.53
6657,65821.75
6658,65893.33
6659,66337.79
6660,66600.32
